0.0,0.024441350349862116,0.024441350349862116,0.024441350349862116,0.024441350349862116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04164522746757283,0.0,0.0,0.0,0.0,0.0,0.0,0.045662890984142786,0.0,0.0,0.0,0.0,0.01465834148614999,0.01465834148614999,0.0,0.00022869963697282113,0.015107285137950127,0.07040278653621569,0.006744092010445231,0.0,0.06570751486159196,0.04522470706439478,0.0,0.0,0.0,0.0,0.028147877946201997,0.01181275152657324,0.004733449754674057,0.013368653562969316,0.0,0.0,0.0,0.0052762685477103135,0.0052762685477103135,0.0,0.015016089586899643,0.015016089586899643,0.029214459024129003,0.03603555336613759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0473644289904726,0.0473644289904726,0.033736408599367385,0.001074578184336738,0.001074578184336738,0.001074578184336738,0.017602550695162908,0.017602550695162908,0.0,0.0,0.05675313100376661,0.015899267439738136,0.0,0.0,0.0,0.0,0.019356651489063938,0.03382038450920259,0.0,0.04655372452431225,0.03904283876692582,0.0,0.0,0.01239535229456759,0.0,0.0,0.00735459100673904,0.0,0.02161901131642362,0.025174121814428144,0.0,0.0,0.005658852677326402,0.009653248395731283,0.01131353398885228,0.04295024221815627,0.0,0.0,0.0,0.0,0.0,0.0,0.07998923641944827,0.003736556029869944,0.013150591717773776,0.013150591717773776,0.013150591717773776,0.0,0.03186847767997218,0.03186847767997218,0.008319479474748571,0.0,0.0,0.030978455528240616,0.03312294617590215,0.0,0.059899085774111266,0.0,0.0344315256451092,0.018584309179843633,0.0,0.00886076121894063,0.0304896424289376,0.01233502272983033,0.0,0.016294717462148434,0.028165103258565232,0.02517212562896192,0.01858910260569018,0.004347674305793028,0.03579143051314358,0.0,0.035130311748155396,0.0,0.02236183628296841,0.0,0.06412398825131747,0.0012354707205094405,0.009907026441860006,0.0,0.008560093869849048,0.0,0.0,0.0,0.0,0.0,0.013358136832127452,0.0,0.0005645132905649302,0.037628507199642336,0.0,0.011869027118234642,0.003926131258079671,0.0,0.003926131258079671,0.01395360437013309,0.02727188664801351,0.0,0.0,0.011123986211181212,0.0,0.0,0.00867617971396352,0.03487254249554728,0.0,0.0,0.0,0.0,0.0,0.01693142132558323,0.02512140540468058,0.0,0.08731356450235711,0.04759401784603066,0.04759401784603066,0.024567834830267123,0.024567834830267123,0.06989489806791482,0.06989489806791482,0.046963003326404726,0.014436335847961944,0.0,0.07565795045914386,0.00987779995779368,0.00987779995779368,0.0,0.0,0.0,0.0,0.0,0.025261946001328795,0.025261946001328795,0.0,0.0,0.0,0.0,0.0,0.04899422431734163,0.032044754433694464,0.027126371549888045,0.0,0.0,0.08020564329331624,0.0,0.0,0.0,0.0,0.019129082173247637,0.017363549430938128,0.0,0.009233643755593351,0.02069098975108368,0.0,0.01253345110236577,0.01253345110236577,0.0430477681818132,0.0,0.0,0.0,0.0,0.05695206577287833,0.044491172733672056,0.01587958985744234,0.0,0.0,0.0,0.0,0.0,0.0,0.00602915724102983,0.00602915724102983,0.011420163017353152,0.05248084883912329,0.05248084883912329,0.047438668635670915,0.028590287847462852,0.001668998419669338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02259584231839131,0.046056240464256056,0.03017590621745325,0.0,0.0,0.0,0.0,0.0,0.012636326650905201,0.0,0.03148954240026733,0.0,0.0,0.0,0.03869194645576399,0.0,0.0,0.027127411531292164,0.027127411531292164,0.025919672856393062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025563059051065377,0.01654404626283492,0.03891790131971242,0.0,0.0,0.0,0.0,0.01648644313392294,0.0,0.0,0.0,0.0,0.05848023029979221,0.0,0.007496070660687021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08031526322251135,0.0,0.03173557134543302,0.0,0.0,0.03361226963559256,0.0,0.0,0.011606514516957283,0.0,0.0,0.0,0.0,0.0,0.03580525628694753,0.0,0.0,0.0,0.0555902451438374,0.0,0.04543602957849704,0.02443408576078777,0.026054726457369407,0.05130004097827033,0.01941799355186575,0.0,0.013877614256923803,0.00024572270585797475,0.0,0.06918201711775901,0.035722840178203645,0.02355634544820581,0.0,0.027783209767338966,0.04352283316143554,0.0113145647861902,0.0,0.0,0.0,0.04938781255396954,0.0,0.0,0.008211172528752343,0.0,0.0,0.0,0.0032723717409435006,0.04233431330099095,0.01156499594869199,0.005142855623442371,0.0239621811394619,0.0,0.05697072848133369,0.0,0.014764682365965372,0.0,0.0,0.0,0.0513482121547669,0.011288721624340943,0.02075729666722188,0.03545591305358149,0.0,0.012692007583857362,0.04178794066723935,0.00709057425945171,0.0,0.0,0.015206648895058364,0.0,0.006138443299743448,0.009267709558501062,0.009865739267188008,0.01564420141310978,0.0,0.0,0.02182597136402414,0.008288889424944717,0.03402910054079564,0.05098533389684018,0.004446470822655633,0.004446470822655633,0.01868661496834231,0.009459785045574305,0.0,0.0,0.0,0.0,0.012228714362049113,0.0011197909075804768,0.0,0.05434868473629524,0.0,0.0,0.05429701884903811,0.06468925344387444,0.008182601215602795,0.04420971038617116,0.013652840139592854,0.029420425605721424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021544244838542902,0.0002949821884826087,0.006209156425445363,0.0,0.0,0.0,0.0,0.02713433579605879,0.01712873444041406,0.0,0.0,0.0,0.0,0.03567586843136728,0.0,0.00482695944819349,0.0,0.064713273566021,0.04633458247457701,0.0,0.0,0.0,0.004117467802726454,0.012378784994105559,0.009748658559886774,0.03267975807847949,0.0,0.020931356579855023,0.02325437470363935,0.00998384782006379,0.0,0.0,0.0,0.05331443905444035,0.014328171740845878,0.02828307154397826,0.009735999294905727,0.0,0.007075424626227642,0.0,0.007075424626227642,0.0,0.0,0.07570941642718532,0.0,0.0,0.00044289274668195917,0.00044289274668195917,0.05461290855330691,0.0,0.0,0.014311925977265152,0.04320532001443412,0.027930714363590545,0.0,0.0,0.0008352995525696092,0.0,0.0,0.0032521985291639488,0.0,0.0,0.0129270617723211,0.0,0.0,0.00910220647555654,0.0,0.0,0.0,0.0,0.0,0.0,0.04996256568897313,0.006414892840207682,0.04549052215693168,0.0,0.03945202369484433,0.0,0.01126345812175683,0.0,0.0,0.017380502515065892,0.060896121470138835,0.0,0.0,0.0,0.0,0.0,0.0011696977571310006,0.0,0.010332052984935653,0.012581461870581276,0.0,0.0,0.0,0.0012347127514796441,0.06678275513914603,0.0,0.0,0.0,0.034150645452787794,0.04425903504045431,0.0769687686835014,0.0769687686835014,0.01729016024589981,0.023851830472273666,0.00359459450031755,0.00359459450031755,0.00359459450031755,0.03473072763966708,0.0,0.0,0.0,0.0,0.012372155632603094,0.0,0.0,0.0,0.024720018363237853,0.0,0.0,8.165587795207582e-05,0.0,0.0,0.005832051479460525,0.0027286862981157935,0.0,0.0,0.047321633872024774,0.0,0.0,0.010801622772024302,0.0,0.05482068815437755,0.0,0.017978677314625827,0.04963369413255912,0.04175149782204098,0.0,0.0,0.016994040692232964,0.0,0.0,0.03582612754343639,0.07127801738454256,0.0,0.0,0.0,0.0,0.0,0.08277756444374272,0.0,0.011635956224248751,0.026306537446784198,0.030207941541295743,0.0,0.013169100638987432,0.0,0.0,0.0,0.03225018207611366,0.017810651978458495,0.0023726611570293542,0.019307616211604733,0.0,0.0,0.004808610217603313,0.0,0.0,0.0,0.0,0.0003906063060595813,0.0003906063060595813,0.0003906063060595813,0.005387065026464712,0.0,0.0,0.0,0.0,0.0,0.0076065588219893085,0.002697614006831854,0.003655678382681431,0.029186905569236376,0.03851353200404362,0.02129182917968557,0.03979378149738056,0.0,0.0,0.0,0.0,0.0,0.0008846088252095654,0.03774699374145141,0.0,0.0,0.016740561285518974,0.06579087962920986,0.0,0.030218118459605342,0.0,0.0,0.0,0.0,0.009168033984509029,0.009168033984509029,0.009168033984509029,0.009168033984509029,0.0,0.0,0.0,0.0,0.029094281938267033,0.0,0.0,0.024154951721481722,0.050207674133088936,0.024649501126684882,0.053629650026284476,0.00249946135767101,0.0,0.0,0.03280903834373178,0.011608427012061868,0.0,0.03208068367726073,0.0,0.0,0.0,0.018513507199615673,0.02762251004071163,0.0571661245877766,0.0,0.02809105220548201,0.06954240853220348,0.046950800196963585,0.0,0.07696531482240916,0.0,0.015104180837257281,0.0,0.0,0.0,0.015298602006729922,0.0,0.013395588588757761,0.0,0.0343905336350834,0.03993169279915112,0.026419432548046767,0.05697359858941099,0.01923036085939653,0.016119780515852278,0.018473410547139787,0.0,0.05100511102911318,0.052085268855394835,0.0,0.0,0.0,0.0318570581762037,0.004726469345523074,0.008044619842347486,0.09841508750077571,0.04480733319086406,0.0,0.0,0.0,0.0,0.0,0.02293590349413944,0.03076290680438904,0.0,0.0,0.0049919161976035124,0.035861517154515334,0.0049919161976035124,0.0,0.014774069715260437,0.0,0.0510647969210396,0.0,0.017033439809861824,0.0,0.02824410633271577,0.02933229119953935,0.005188212503831342,0.0,0.023447098428310845,0.0,0.0003158057629409633,0.019262138247721407,0.0,0.0,0.002644501395711774,0.023253631758484033,0.0,0.047301439778967405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05099343544802377,0.0,0.02568360997262086,0.0,0.0,0.0005419272863592732,0.0005419272863592732,0.0005419272863592732,0.0656089790411764,0.09075795490660274,0.01751694731906607,0.0,0.0,0.0,0.02435404361051005,0.04713820486552136,0.009170113084075802,0.04416972291193441,0.0,0.052391257799660806,0.0,0.014656936894755437,0.049301599244192494,0.0,0.0,0.024631612082349753,0.0,0.0,0.00521588264599111,0.0,0.02398039028737185,0.01449883721685018,0.0,0.0,0.0,0.0,0.005810184868393663,0.0,0.06392810330617746,0.0,0.060097152614603064,0.05214602270250295,0.020827190103567008,0.06257818866788797,0.0,0.0,0.01790107078571728,0.019542240083207187,0.048954488229235905,0.01385331096885254,0.0,0.0,0.0,0.05716054036738834,0.021576626719341952,0.0,0.0,0.0,0.031842228882157014,0.0,0.014880782751455322,0.0,0.0,0.012005067557322547,0.034864864000875094,0.06308474822947835,0.0,0.0,0.013704362395010515,0.002302581949903638,0.0,0.01156759988613751,0.0,0.0,0.011671717150553557,0.0,0.025788351615510137,0.011063004280403174,0.0,0.011063004280403174,0.0,0.0374531250744415,0.025601851071926765,0.0,0.05946608444709768,0.028856770013007065,0.0,0.0,0.04789227277881296,0.003294073899891488,0.0,0.0,0.0,0.0,0.06828256266497812,0.00309372938041717,0.0,0.0,0.0,0.0,0.0,0.0,0.009068819490943656,0.0,0.008551259517240133,0.019773661017349824,0.004924456235991403,0.0,0.0,0.0,0.0,0.0,0.0,0.040768281221329625,0.0,0.003294073899891488,0.0,0.0015954864406069358,0.005683798275511109,0.020766553340596614,0.0,0.0,0.01257259960408871,0.025724303753881173,0.0,0.008560568268625961,0.0,0.0177014317318414,0.017059802250893458,0.1059714518055456,0.0337271311551985,0.0,0.0,0.04544571419629875,0.0,0.0060076893729654616,0.0,0.020965105468619828,0.023729497353442427,0.09822280825691644,0.07505925379884576,0.009416735334123833,0.0,0.0,0.009328008413151312,0.009328008413151312,0.027750790904226226,0.0255427746173572,0.062327032373836355,0.022364345176452107,0.026669667805836975,0.03961925281290615,0.0016078670169529636,0.02434907860980475,0.02434907860980475,0.0030248725064651806,0.017418235865605366,0.04618245825890689,0.0,0.013309780405923326,0.007809847404079056,0.03217600888831923,0.0,0.009771832703312338,0.0,0.008848031316371373,0.031365242979083365,0.04153812118231055,0.0,0.024140383859919696,0.017181868444248637,0.0,0.0022146620156100467,0.0,0.04392848647848499,0.0,0.02439782215565835,0.04728681910796399,0.022722643008928643,0.0,0.0,0.0,0.015144972798163271,0.000952831398455495,0.000952831398455495,0.02170930332371794,0.0,0.0,0.0,0.0,0.005792800160479981,0.04089028940035984,0.0,0.0,0.011733890657326204,0.012670584388262058,0.012670584388262058,0.0026487201385004054,0.0,0.02533431401505195,0.003920028315666299,0.003920028315666299,0.0,0.0,0.0,0.003211114240956601,0.0,0.0,0.004878514136384287,0.004878514136384287,0.0,0.0,0.0,0.0,0.0,0.0,0.09636754796980954,0.09636754796980954,0.042093887785745104,0.042093887785745104,0.016172309103695427,0.004800191897341108,0.014674821614229198,0.004737275961132947,0.004737275961132947,0.0474902699014072,0.0,0.025365397728256148,0.044737363891217845,0.02270995863345079,0.0,0.01614586276497506,0.0,0.03446556003468714,0.02972656764722398,0.0,0.0,0.01828143063322574,0.0,0.019007046158774733,0.0,0.006834141570366127,0.025417731744368746,0.0,0.0132767409515269,0.026251390301784278,0.04153865579236564,0.0020197974792890345,0.0,0.04247218682901426,0.01660311615875903,0.0,0.0,0.0,0.05119471862730906,0.0,0.05425629279913321,0.014943175681858198,0.019203954472985875,0.0,0.06089793793336019,0.0,0.0,0.0,0.013285430377907468,0.03637990056948778,0.0,0.0,0.0,0.003994993105792685,0.0,0.04202992119863226,0.0,0.0,0.03776416380671924,0.07116665558031206,0.00996843609471158,0.027945172914790203,0.0,0.0,0.0,0.010041145016921844,0.0593395563118384,0.03305782950985375,0.01830704957618716
0.0,0.0,0.0,0.0,0.0,0.03124926545012463,0.0,0.0650773023012976,0.026350072957782543,0.001502077390872479,0.0,0.0,0.0,0.04325500462294235,0.007390399311405633,0.016836318873472415,0.0,0.02499685545350704,0.0,0.03497170487010886,0.03497170487010886,0.061589655957590105,0.061589655957590105,0.0532979349774625,0.014692241067040928,0.015348622843167941,0.0,0.00930676326096801,0.02298682670007227,0.0,0.03035859892946717,0.07377954702880206,0.0,0.0,0.0,0.0,0.022890117150924746,0.0,0.0,0.0,0.0,0.036152958911027426,0.036152958911027426,0.03361604069094823,0.01858247871348521,0.035166993696536,0.007706690227582076,0.0,0.01458372703484188,0.0,0.01631168073115884,0.0,0.03947015779067683,0.02271689548163434,0.02271689548163434,0.011163665895019746,0.02875266927101821,0.02271689548163434,0.0,0.00940690987014201,0.0,0.0,0.0,0.010588135230142084,0.0,0.03834745703145195,0.0,0.010354347076556074,0.0,0.057806869809019126,0.0024833743007325365,0.014640130783622862,0.0,0.0037365506365423236,0.020073619927367524,0.0,0.0,0.0,0.000382261943620498,0.022735062097743383,0.0030722596297212616,0.0,0.0,0.008920555273102856,0.0,0.0,0.0,0.0,0.005721524292716175,0.0,0.0,0.016250934520686787,0.00543709291458328,0.00950310162341323,0.018548393354417315,0.0,0.016250934520686787,0.0,0.0,0.0,0.014656462425067008,0.03401440106069549,0.01119043061261973,0.0,0.04185840027000352,0.0,0.037323032097292666,0.0,0.03802543717359916,0.037323032097292666,0.028122838804822647,0.0,0.007397700262815029,0.0,0.005827760225351164,0.0,0.02080299825901005,0.03611776414752409,0.0019961234645881794,0.0,0.0,0.01522958128888676,0.0,0.007726407805024335,0.03318493611382259,0.03318493611382259,0.011339186747586261,0.0031442866941517765,0.0036629841788985372,0.042561531238050315,0.0,0.0,0.0,0.039368898491335465,0.0,0.0,0.0,0.0,0.023161754592405753,0.0,0.0,0.0,0.0,0.05829482868991736,0.0,0.0,0.0,0.03033894059950991,0.022303768326925523,0.022303768326925523,0.0,0.028365848873207703,0.03920278049209113,0.0,0.01570246108966734,0.015184862732692053,0.004319084575860083,0.004319084575860083,0.0,0.025377354752670757,0.039090428450727285,0.0,0.024669516903166325,0.012985301981737021,0.013665669661509285,0.019865620405682283,0.0,0.0,0.0,0.0014803245930952217,0.0014803245930952217,0.010928829586090262,0.010928829586090262,0.0,0.0,0.0,0.0,0.0,0.013633290715451014,0.0,0.009863195614673099,0.0,0.0013983920703590713,0.009863195614673099,0.027219231973823272,0.0,0.0,0.0,0.03821167141181026,0.036152958911027426,0.027605345857447342,0.022360317788934676,0.0,0.0007563211565287034,0.0007563211565287034,0.0007563211565287034,0.023623810740939208,0.0,0.03982549043297711,0.005225889551150755,0.006554923630593696,0.04935199995045703,0.039168037257653124,0.0,0.0,0.015437916134113543,0.0,0.0,0.04066320798957312,0.009883494855560632,0.01875594397817971,0.03938113779640147,0.011524154748524045,0.04989795777791941,0.03938113779640147,0.019837791480144737,0.049566577653988225,0.0,0.0,0.009365147514795231,0.0,0.04792541573073872,0.0037883221137268407,0.0,0.0069487405958174875,0.0,0.02069942401701753,0.028948390756582763,0.0,0.0013545481215541924,0.043835408562454124,0.024858985396576983,0.009733642197424364,0.0,0.0,0.0,0.06524125185634273,0.06524125185634273,0.06524125185634273,0.0,0.016358779462958748,0.016358779462958748,0.004547071151589973,0.0,0.0,0.0,0.008558921688955765,0.03501949500475855,0.031929807433788475,0.041147264457345054,0.0002866473425669052,0.0002866473425669052,0.012770189321472433,0.0007369667276621466,0.0007369667276621466,0.007445285361115637,0.010025450063659753,0.010025450063659753,0.0,0.0,0.019106240984823816,0.03396026923767495,0.02607614945776293,0.0,0.006573146924019189,0.0,0.0,0.0,0.0,0.0658793900922521,0.027032273919285543,0.06130159730369881,0.0,0.0020550273674628714,0.0020550273674628714,0.0,0.0,0.037936685102836445,0.011589656832193158,0.0008912761100759655,0.03293289414754281,0.0,0.011372425217104602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061300233472025026,0.0,0.0,0.05234794536146384,0.0,0.0,0.004448428594247687,0.009219660739267516,0.0,0.0,0.05229856920973816,0.0,0.011038513529823294,0.0,0.018269833590697462,0.0,0.0,0.0,0.0,0.039230366742375955,0.023555206344433782,0.016171698435062824,0.012006554950946545,0.0,0.024518328121512587,0.05126323106912333,0.044140749716122335,0.012969376805300682,0.0,0.0,0.04469173269936427,0.0761225945174444,0.06273898901934322,0.0,0.03455538530667599,0.0,0.0,0.036323419346643196,0.0,0.02270394750740431,0.0,0.0,0.03960231538769549,0.05550715429602924,0.0202057409583476,0.019435153345075017,0.019435153345075017,0.0,0.017241754495045343,0.004928770534431533,0.048358363948144654,0.0,0.008761489046795497,0.008761489046795497,0.0,0.0,0.0,0.0,0.02736471651335968,0.0,0.0,0.0,0.0,0.0,0.08318090371279739,0.007397365045481501,0.04622454128994848,0.007168671227294983,0.0005774482750356782,0.0005774482750356782,0.0075227732195483135,0.016605086078143608,0.03107705543052935,0.010248335130822621,0.0,0.0,0.007365144049461604,0.0497954716384711,0.0,0.019178141312028746,0.0,0.029295939929489118,0.029295939929489118,0.020563099243120702,0.0,0.01936277637486307,0.0,0.0,0.0,0.010588135230142084,0.0,0.0,0.0,0.02635392547959732,0.05331488599409033,0.006021458588409704,0.026553169084088873,0.03943720823706932,0.0,0.0,0.0,0.0,0.051342214264153814,0.0,0.03061231131264636,0.02915815294810036,0.02915815294810036,0.010153079516115477,0.01641416292313716,0.01641416292313716,0.011537295254622446,0.0,0.01139136139578739,0.0,0.037495037412786314,0.0,0.0,0.0,0.0,0.02722489885880808,0.0,0.0,0.01054618351059649,0.01054618351059649,0.008715963976660841,0.0,0.0,0.0,0.0018134636336554085,0.02302672148400469,0.014796240938577634,0.016312395094920547,0.016312395094920547,0.016516200101731195,0.0,0.008119513488651212,0.0,0.001444131132654551,0.04899584766748057,0.0,0.0432322871992481,0.0,0.0,0.025319900459650078,0.003111967502489737,0.0,0.0,0.033532533389945496,0.0,0.0,0.00874680094495919,0.03436755355564831,0.005824007971607553,0.0,0.0,0.0,0.029092169166856238,0.0,0.0034083692706359248,0.0,0.0,0.001462198509237756,0.004173941404509703,0.004173941404509703,0.004173941404509703,0.0,0.015205662406156149,0.0,0.026319705761483146,0.056246119501667816,0.0,0.0,0.02079775440048764,0.0,0.0,0.011176676546812113,0.023556453402831395,0.03542793839455404,0.022682342218493856,0.024861571458943833,0.005631375615980912,0.01972820637609084,0.004583998226990155,0.04170601587716564,0.02036541455495358,0.0,0.0033435812339966263,0.0,0.0,0.005501397851333858,0.03240229887866401,0.014787296560376233,0.0,0.009738094529795977,0.0,0.0,0.0,0.03569071703165767,0.0,0.0,0.009173138314194645,0.0053142663936217825,0.08105982077231996,0.05956689566722761,0.015962210554338017,0.0,0.030473677142504724,0.032236442317759226,0.0,0.0,0.04009064771438417,0.030513377346497676,0.05238389425112505,0.010038947961525168,0.03289557665091455,0.006080584999999628,0.0,0.013797064329176852,0.0,0.04329448745563229,0.07326843755462463,0.0,0.0,0.0,0.0,0.0,0.06537876444383137,0.0,0.049572228277907894,0.010013656774938236,0.010013656774938236,0.0,0.02814241024286898,0.0,0.0,0.0,0.04141622873026446,0.0,0.005121137049648134,0.0,0.031438640104504784,0.018182126955930807,0.052788051585311656,0.011964951778673847,0.04999103907851834,0.028936445025430947,0.0,0.0,0.027848020121212062,0.0,0.0,0.0,0.0,0.0,0.007654379681650907,0.001333377564446726,0.014108694401568816,0.07242625044711674,0.017522809097898183,0.017522809097898183,0.0813014876900777,0.05373362887044726,0.06080087104018883,0.0,0.0,0.0,0.0154828810363888,0.052519609466081134,0.006694659689541007,0.0,0.0,0.0,0.0830627892697933,0.0,0.0,0.043604032987759896,0.048994026675231776,0.009669197974881548,0.061413415720382405,0.007019962546278707,0.0,0.012292533722799457,0.01953368245925806,0.004481150264766839,0.008651483642908818,0.051653608958661994,0.0,0.019264735623145166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012851859027130012,0.028847972410562712,0.07871301817542668,0.07871301817542668,0.016763194958265164,0.0418278257950092,0.0,0.0266227503096945,0.0,0.0023539122137092748,0.0023539122137092748,0.007383396211340272,0.009234373792253862,0.08709044097396262,0.08037281026321862,0.0,0.03406075033841765,0.020300185285212033,0.0,0.04709482048962417,0.0,0.0,0.0,0.0,0.004713346955322119,0.03150993549302507,0.015252184337097296,0.031723308025847635,0.0015770064981969118,0.0020744933099989915,0.0,0.0,0.007760503603211669,0.02859674053437447,0.0,0.0689395264054102,0.0,0.0,0.014659338136982815,0.06557747530806424,0.0,0.03145581177775677,0.011285452145453045,0.06028679218311895,0.0,0.001422631656338613,0.0,0.0,0.0,0.0,0.014108694401568816,0.052359107283596905,0.04725658156688781,0.0913441694527521,0.017680345850666943,0.007093946448012773,0.10732532024759492,0.0,0.04182594088746851,0.005081329144530172,0.0,0.0,0.05763680388564059,0.05085659192211372,0.020107772992231016,0.020107772992231016,0.0,0.0,0.0,0.10843119554866934,0.06532231787772506,0.13448807811744293,0.47527821110252666
