episode,steps,deviation,success,final_conc
246,1000,253.50846473482594,False,13.761018216609955
247,44,36.60307874604141,True,103.41808795928955
248,18,43.48361929818765,True,77.25275158882141
249,1000,344.5792845286314,False,3.3660922199487686
250,514,38.63734409197601,True,96.46129608154297
251,19,48.98689832096321,True,59.233301877975464
252,47,41.13347315229405,True,88.95360231399536
253,1000,403.5689097086383,False,8.891095966100693
254,19,34.83623131098975,True,109.28534269332886
255,22,41.06173148100698,True,89.01886940002441
256,49,41.77999880866999,True,84.05296206474304
257,159,46.1143882578054,True,73.13382029533386
258,21,41.24050909368913,True,85.97155213356018
259,1000,348.38766218596874,False,0.8218024857342243
260,1000,350.1659078528387,False,2.0159343257546425
261,1000,405.35407865611256,False,1.3560780324041843
262,24,33.747755176429905,True,114.97429609298706
263,1000,396.8451624976179,False,3.2854411751031876
264,55,44.78404767849246,True,75.24534463882446
265,1000,454.74455884761,False,3.159085661172867
266,97,40.889107201321096,True,90.50625562667847
267,18,49.4735367106322,True,61.20231747627258
268,1000,330.0908507863302,False,5.837474018335342
269,38,49.03729462964107,True,61.65294647216797
270,46,43.93203696435658,True,80.73341846466064
271,58,33.90789253569288,True,112.9866361618042
272,364,48.4283053799962,True,60.688477754592896
273,26,46.74428435827644,True,64.7722065448761
274,21,40.41892087386569,True,92.91122555732727
275,32,49.36690457873347,True,63.636136054992676
276,12,36.947878957126434,True,106.4085841178894
277,52,39.750976699816746,True,94.80336904525757
278,17,44.23047145672471,True,75.6320059299469
279,41,41.31340767270225,True,86.13993525505066
280,32,33.981317847925645,True,118.52205991744995
281,265,47.58027566352748,True,62.482595443725586
282,1000,307.7071101113238,False,6.676050275564194
283,1000,405.2960833706228,False,6.7213274538517
284,35,36.90583511223261,True,105.0000548362732
285,28,46.121038669696276,True,75.98421573638916
286,28,48.5046635077033,True,62.63806223869324
287,1000,259.09738726426497,False,6.519223004579544
288,10,47.938001916445636,True,63.65038752555847
289,36,38.09847776965998,True,101.42616033554077
290,57,31.596240495676405,True,130.19213676452637
291,102,48.40026666916037,True,65.93201756477356
292,139,45.40374150823314,True,84.22906994819641
293,1000,259.82712971791847,False,2.9758282005786896
294,846,27.844140368341844,True,136.57824993133545
295,1000,287.2365323472702,False,3.418051451444626
296,37,49.398083012855906,True,64.98772501945496
297,30,48.80580091394433,True,67.10457801818848
298,413,48.32932415874355,True,69.1235601902008
299,1000,355.8917454228258,False,8.827433735132217
300,25,44.13649588185575,True,81.19733333587646
301,204,46.33106623757376,True,68.91024708747864
302,1000,409.0217151782331,False,11.704622954130173
303,1000,357.40989812720784,False,9.392297267913818
304,25,49.900463866026854,True,59.00271534919739
305,1000,484.28828266443696,False,2.558404393494129
306,99,47.964193101943394,True,66.23743772506714
307,37,39.51762838269023,True,96.75094485282898
308,1000,295.3294324101859,False,4.728814959526062
309,97,36.74344644883083,True,97.84064888954163
310,20,31.283936651641454,True,122.37253189086914
311,939,48.653634859517354,True,64.88340497016907
312,58,29.8607220598819,True,128.05510759353638
313,93,49.76399254975275,True,54.84611392021179
314,51,40.40823627970858,True,97.05847501754761
315,29,41.239134755876854,True,88.73701095581055
316,31,49.41324069758683,True,59.24456715583801
317,1000,258.5179681655143,False,4.440006613731384
318,72,40.24055063847049,True,91.58409237861633
319,37,28.13750829454303,True,137.18814849853516
320,1000,296.7126241712913,False,11.19958907365799
321,1000,293.5573857428585,False,4.31116446852684
322,22,49.45693220404882,True,62.53628730773926
323,33,44.59491296714265,True,82.1550190448761
324,190,48.507176564768706,True,69.91300582885742
325,26,29.992175661218212,True,133.50287675857544
326,32,44.46588204965537,True,78.8636326789856
327,1000,362.80211964186975,False,8.54252576828003
328,1000,426.09848790268575,False,9.121748059988022
329,1000,315.3981904325881,False,4.37014177441597
330,21,47.96337952538571,True,70.78421711921692
331,17,37.70969759994859,True,105.6802749633789
332,1000,301.47648509141175,False,2.309376746416092
333,716,42.78921310828266,True,85.60765385627747
334,24,36.41938353338661,True,103.99796962738037
335,19,36.11881251380767,True,106.40479326248169
336,1000,289.0621818002949,False,0.07274998351931572
337,1000,352.09588747910885,False,3.388504311442375
338,12,46.43857363390048,True,75.33233761787415
339,32,25.414284509140344,True,149.11800622940063
340,1000,142.56364762026485,False,1.9360234960913658
341,42,36.38662421114187,True,105.82783222198486
342,1000,378.73929481655006,False,6.126138940453529
343,1000,297.4746831323179,False,16.987036168575287
344,1000,401.0685407003917,False,3.297761082649231
345,1000,355.4678803610116,False,6.648056209087372
346,1000,351.232026783644,False,0.0
347,139,49.80091885137844,True,57.51194953918457
348,1000,340.1859427821541,False,8.102647215127945
349,12,40.81024979239011,True,96.06150388717651
350,1000,281.0135445660839,False,6.401073932647705
351,1000,351.4199585674434,False,5.229368805885315
352,1000,284.032702965401,False,2.0206429064273834
353,37,35.80010884922614,True,116.32726192474365
354,465,46.4544889194621,True,75.43150782585144
355,35,33.85073374053808,True,117.75610446929932
356,1000,371.37333567598535,False,0.8629735559225082
357,41,42.37531779920174,True,82.0230782032013
358,32,48.647475949893106,True,67.05257296562195
359,1000,382.65356505969055,False,4.726573824882507
360,11,48.44518408114195,True,61.87426447868347
361,49,43.11629836795985,True,75.65237879753113
362,187,48.12477212893334,True,60.29912829399109
363,1000,378.7082476182068,False,5.718496814370155
364,58,43.91493933148218,True,74.97790455818176
365,25,33.22988936736573,True,118.70956420898438
366,1000,399.7450443903149,False,3.083673119544983
367,1000,389.5710478286886,False,8.233405649662018
368,92,40.11907265575618,True,91.48085117340088
369,1000,323.33630742381763,False,1.7605416476726532
370,18,39.872828526789284,True,91.86050295829773
371,585,47.0744253593437,True,71.86081409454346
372,48,30.273912743324153,True,129.92312908172607
373,1000,416.21320852087774,False,4.145996645092964
374,21,29.757735144268747,True,129.10234928131104
375,1000,270.72868503339674,False,6.512830406427383
376,117,38.24978090766855,True,97.77302145957947
377,1000,347.0814707563613,False,6.256778538227081
378,107,48.08929979129385,True,68.61892342567444
379,151,47.753846498355834,True,76.52243971824646
380,1000,373.6673367833964,False,8.899243921041489
381,25,46.35037923221492,True,78.2433032989502
382,138,49.67894743663138,True,65.82841277122498
383,1000,300.2348727348986,False,8.090420067310333
384,119,41.06739583404637,True,84.92973446846008
385,630,43.48066219118807,True,77.36219763755798
386,211,40.013548986549026,True,91.73135161399841
387,1000,349.1728169571484,False,8.559554070234299
388,40,40.77202762772515,True,92.81275868415833
389,1000,333.7276722973359,False,4.513237997889519
390,212,46.41028592459616,True,69.60765719413757
391,187,49.441892059965355,True,72.29454517364502
392,504,42.66781352604005,True,80.83865642547607
393,29,33.50512007863676,True,122.61499166488647
394,1000,377.88237014221477,False,4.508623480796814
395,38,44.32722364401861,True,89.00868892669678
396,175,49.23557589600932,True,69.96915340423584
397,1000,346.34047543500753,False,11.533008515834808
398,1000,297.72497965466414,False,15.356463193893433
399,1000,315.73646946209067,False,8.308757096529007
400,46,33.282162441176304,True,118.26239824295044
401,1000,362.64732059018047,False,4.851722344756126
402,1000,378.8710960476656,False,0.6372192408889532
403,24,36.61847830335168,True,106.79177045822144
404,1000,271.0454285307716,False,7.960526645183563
405,20,46.04009323260278,True,69.63987350463867
406,1000,409.8460450862432,False,11.822406947612762
407,1000,388.3292257645288,False,6.7245930433273315
408,1000,281.93806465031037,False,0.45565427280962467
409,30,41.66904615290548,True,94.62808966636658
410,27,38.31931734622377,True,111.70635223388672
411,51,47.44677232476104,True,74.02148842811584
412,167,45.9841604808003,True,68.72999668121338
413,1000,351.3690667103739,False,3.307848796248436
414,46,41.12979849001047,True,83.89900922775269
415,32,29.454374939477713,True,131.19605779647827
416,1000,381.05800754567593,False,0.0
417,181,49.524524090990546,True,61.24739050865173
418,76,49.85046936443539,True,61.10623478889465
419,39,45.05600287798729,True,79.52762842178345
420,677,29.662578953293956,True,131.62213563919067
421,13,34.36074097296626,True,119.40063238143921
422,1000,338.9227714600533,False,7.133091241121292
423,14,34.50847387031859,True,110.26235818862915
424,33,47.359379266788274,True,72.29287624359131
425,32,29.896298152140034,True,135.1120114326477
426,934,48.35743097700238,True,67.04912185668945
427,1000,310.2516434029934,False,2.689777687191963
428,48,45.177122907783364,True,71.04870080947876
429,44,36.14488580457044,True,103.28555107116699
430,1000,241.6101331404573,False,4.581251367926598
431,27,44.9791615185154,True,78.27413082122803
432,34,44.48715596951519,True,88.99199366569519
433,1000,341.13511103599257,False,3.8075678050518036
434,162,43.32583658759433,True,81.82976841926575
435,1000,292.7967294855434,False,3.99479903280735
436,14,32.69367933863491,True,116.38035774230957
437,17,48.97830552601088,True,67.3492431640625
438,1000,417.98281303356544,False,3.4126613289117813
439,35,44.55611273319535,True,78.67044806480408
440,27,47.44266352211879,True,79.14952635765076
441,1000,300.8010832164301,False,5.54717481136322
442,588,35.6673553046701,True,109.62471961975098
443,14,43.38746394185554,True,85.82397103309631
444,32,36.775170176504666,True,105.0864577293396
445,1000,437.4266797766165,False,2.959536574780941
446,236,42.92305050028929,True,79.63505983352661
447,860,39.81933859448915,True,89.25254344940186
448,69,46.7120773496408,True,69.89147067070007
449,759,37.042889260841676,True,99.62284564971924
450,1000,385.0592735476444,False,10.3648342192173
451,159,46.56872729264881,True,75.93815326690674
452,29,43.439255349322096,True,81.51276707649231
453,1000,369.6825696581354,False,3.908993676304817
454,1000,292.6519726621253,False,13.863413035869598
455,43,38.55319755646601,True,90.41520357131958
456,108,34.854976290063846,True,114.67798948287964
457,1000,283.1987839405862,False,12.80306875705719
458,26,36.48511449837974,True,101.09971761703491
459,211,41.51329610101852,True,82.18141794204712
460,46,47.71931243725867,True,62.07666993141174
461,26,33.292728921335055,True,115.90367555618286
462,149,48.678192869468944,True,68.91449093818665
463,1000,350.236680420781,False,5.947265774011612
464,16,43.79414282979549,True,87.70289421081543
465,34,47.344268613103964,True,69.78574395179749
466,51,42.87589296347057,True,77.09046602249146
467,156,48.809890617498596,True,62.216174602508545
468,573,35.368135459002595,True,104.44372892379761
469,1000,290.160842540287,False,1.2430096976459026
470,18,34.754357402719144,True,118.41498613357544
471,94,46.79676960093213,True,75.43732523918152
472,13,32.5978531823872,True,117.84476041793823
473,30,48.2617386282756,True,63.76885771751404
474,16,36.890549310784124,True,99.99246597290039
475,1000,286.13500107969116,False,7.845517992973328
476,55,42.784195043796856,True,78.96356582641602
477,42,32.210489714930524,True,121.59057855606079
478,15,43.75649520338241,True,75.45795440673828
479,110,39.570561549788465,True,92.53536462783813
480,18,37.52567929755052,True,98.9907443523407
481,25,40.176002358176945,True,97.54340052604675
482,1000,320.16129527964546,False,3.7410348653793335
483,1000,394.3826244733476,False,4.705614596605301
484,38,46.95519885840393,True,69.74239349365234
485,29,41.677040599029205,True,91.28655195236206
486,580,46.63918148101229,True,69.0481960773468
487,30,41.81840027212869,True,85.39470434188843
488,1000,410.02193514511,False,3.7344280630350113
489,316,49.24338484532412,True,64.41450715065002
490,17,39.95537710427597,True,90.60213565826416
491,1000,347.3323268917469,False,7.0650614798069
492,40,40.04736358532433,True,98.75316619873047
493,44,43.63573315955495,True,83.28995108604431
494,37,37.74278598118086,True,100.89178085327148
495,545,28.97924916065482,True,136.23422384262085
496,1000,283.09945591581237,False,2.2652896121144295
497,28,31.111560176648243,True,138.08858394622803
498,28,42.25222323056149,True,88.81110548973083
499,28,34.848629809940654,True,109.01737213134766
500,25,33.316950004000155,True,119.20468807220459
501,52,40.23333603142882,True,90.43610095977783
502,1000,314.89882746865965,False,2.565726824104786
503,1000,261.88369218900675,False,4.280231520533562
504,1000,307.3718007606077,False,8.79480391740799
505,1000,309.00410420169,False,0.3200867446139455
506,1000,289.631559878745,False,5.244434252381325
507,197,36.44590073163657,True,101.64583921432495
508,29,30.46989113871159,True,132.9537272453308
509,12,49.40943952900842,True,57.22986459732056
510,36,28.689657682079137,True,139.3316149711609
511,62,39.351792489535804,True,98.74786138534546
512,1000,388.627821773027,False,7.3842354118824005
513,36,47.7689789841604,True,70.76951861381531
514,34,41.03595950168525,True,94.46921348571777
515,16,46.38708335184645,True,72.11576700210571
516,46,45.084204336777,True,79.35834527015686
517,86,40.49916767529873,True,91.82685017585754
518,17,47.074544086791136,True,67.68603324890137
519,1000,418.7026769729286,False,6.1484236270189285
520,20,35.9552629585569,True,102.07116603851318
521,1000,421.777845160436,False,0.0
522,200,46.38155372757869,True,67.65708327293396
523,47,35.42028728483642,True,109.08820629119873
524,854,48.62950392387004,True,65.78934788703918
525,48,43.25105725285374,True,82.54744410514832
526,13,27.55954973976094,True,134.59142446517944
527,29,47.918221378205516,True,61.50968074798584
528,1000,356.73112908243195,False,2.118487097322941
529,197,49.24019444634921,True,65.73117971420288
530,544,29.242584083926822,True,143.80338191986084
531,1000,416.5737592232253,False,6.886628270149231
532,746,44.86098337606666,True,76.47075057029724
533,21,30.80128422955058,True,124.1739273071289
534,629,46.538591093347094,True,69.57065463066101
535,32,44.38938603184865,True,85.07922291755676
536,24,46.19172553539251,True,68.01227331161499
537,21,34.08053461103848,True,109.92790460586548
538,23,48.15788143095395,True,58.29513669013977
539,15,48.67173371273922,True,60.00613570213318
540,1000,356.1001031487284,False,0.3325286088511348
541,570,40.767292976110056,True,89.5098328590393
542,1000,318.2903441623211,False,4.601893201470375
543,40,42.91987451324014,True,83.27958583831787
544,24,35.33912724703623,True,103.20513248443604
545,35,48.46386999706009,True,66.73769354820251
546,16,37.35401635757299,True,97.16903567314148
547,18,38.83906107766175,True,93.85958909988403
548,196,42.17410320535993,True,82.40291476249695
549,19,32.76622651713515,True,118.8563585281372
550,16,34.34354770316189,True,117.42645502090454
551,16,45.48063275604423,True,79.35536503791809
552,1000,439.30172003309394,False,4.004073515534401
553,1000,464.68590473035164,False,5.996039882302284
554,18,44.70950576963719,True,76.425302028656
555,20,44.89282616008869,True,86.38998866081238
556,32,49.588552674716134,True,60.24577617645264
557,14,40.50504688443147,True,85.14602184295654
558,1000,351.7498269310773,False,2.7381867170333862
559,1000,299.9668154238312,False,3.528328612446785
560,23,32.133423295324434,True,115.91401100158691
561,1000,330.9153629762632,False,2.2509098052978516
562,1000,364.8881474816197,False,0.5095891654491425
563,1000,288.1449307611448,False,9.734630584716797
564,1000,358.6255836400289,False,2.525070868432522
565,37,45.642124022277756,True,71.51191234588623
566,43,44.27113331700787,True,74.21590685844421
567,16,39.00157628523516,True,100.3618836402893
568,19,35.20013532449213,True,103.09659242630005
569,105,43.800717970365795,True,89.15852904319763
570,1000,274.7070358311439,False,6.694377213716507
571,1000,295.95846072856045,False,13.617002964019775
572,538,49.819896760764806,True,60.48266887664795
573,1000,349.10527354945657,False,3.403155133128166
574,48,39.68894666688654,True,90.35273790359497
575,33,30.229565966086515,True,127.80227661132812
576,1000,320.80863451094945,False,2.2985877469182014
577,21,41.83414765958068,True,82.02277421951294
578,42,48.87488259921366,True,68.45377683639526
579,11,41.516568961377665,True,88.52949142456055
580,28,44.20703213182492,True,82.91254043579102
581,1000,347.63184104452813,False,10.542798787355423
582,220,42.26085951257703,True,87.43810653686523
583,1000,268.9508681786611,False,6.239643320441246
584,28,48.794419197143405,True,67.31700301170349
585,107,49.907234916758426,True,58.91369581222534
586,560,41.86035555414159,True,83.01891088485718
587,1000,352.62828502289136,False,1.7461027950048447
588,53,48.26076690303566,True,61.47274971008301
589,1000,413.2599411453449,False,5.330768600106239
590,1000,358.9836726517914,False,2.2872569039463997
591,28,34.783438494610586,True,111.08492612838745
592,1000,320.5493667625068,False,4.696894809603691
593,585,44.25650119150365,True,76.62497162818909
594,27,49.7987805100409,True,62.997084856033325
595,577,45.64408882522098,True,77.53702402114868
596,17,41.98677303641178,True,96.06562852859497
597,1000,277.3745399821696,False,3.850238397717476
598,65,37.645503153437616,True,98.47097992897034
599,585,36.94080681553231,True,103.41180562973022
600,34,49.96167242878218,True,56.60364031791687
601,101,46.727787002225455,True,65.52493572235107
602,19,39.0441892727262,True,91.75254106521606
603,21,44.32535842974461,True,77.98387408256531
604,54,41.58479467839747,True,79.85305786132812
605,36,46.06592299138949,True,74.31455254554749
606,49,42.14261797826115,True,83.62868428230286
607,1000,327.56397433480976,False,8.451154083013535
608,30,38.51296498756071,True,105.71537017822266
609,31,28.490255767992657,True,139.0902876853943
610,354,49.479313402726206,True,66.3420021533966
611,88,37.818870496887335,True,98.11708927154541
612,1000,322.2533213477408,False,11.00192591547966
613,134,49.18062978791134,True,67.03394651412964
614,1000,283.2591645061184,False,2.4216527119278908
615,34,45.26105938361953,True,70.2815055847168
616,1000,353.05316171551794,False,5.637089163064957
617,1000,391.3439820695087,False,0.06463985191658139
618,1000,387.1355531871079,False,11.138195544481277
619,1000,318.7670775467045,False,2.768881246447563
620,11,48.903359773336646,True,63.774603605270386
621,1000,312.1397985926677,False,0.0
622,30,39.83401504047758,True,95.72863578796387
623,67,46.56242571383563,True,65.4001533985138
624,23,48.309223771708155,True,63.90332579612732
625,1000,203.4031637026765,False,2.981594018638134
