Episode,Total_Reward,Success,Conc_Reward,Explore_Reward,Move_Penalty,TKE_Penalty,Boundary_Penalty,Steps,Final_Conc,Success_Rate
310,193.76682548424446,1,16.671307709999382,13.410021552323132,-0.75,-23.063279870245598,-0.0012239078324532899,188,61.77046131732338,0.7935483870967742
311,192.78236521971917,1,6.194768185727298,9.88968425164356,-0.44999999999999996,-10.351152884587645,-0.0009343330640374557,84,48.88073979845391,0.7942122186495176
312,191.84118065797492,1,5.538559345586691,8.629052456015497,-0.3,-9.526431143627267,0.0,90,50.77072866850155,0.7948717948717948
313,183.4702315170056,1,33.515196876833215,21.509439844466893,-1.6499999999999997,-57.40016255378719,-0.0042426505072827945,499,72.04679777368452,0.7955271565495208
314,193.19902572712905,1,8.521191921783611,12.028459632136384,-0.6,-14.250625826790928,0.0,105,56.27670133077194,0.7961783439490446
315,-39.27060750534282,0,52.587262641012785,27.678644721890514,-2.999999999999999,-116.53293293622558,-0.0035819320205817493,1000,2.061740158007745,0.7936507936507936
316,190.96997841009667,1,13.508474137284793,15.129073637469903,-0.75,-24.41528898775578,-0.002280376902256348,215,83.11017817176622,0.7943037974683544
317,197.30600356151228,1,17.23564433073625,15.710277142365165,-0.15,-22.989917911589142,0.0,193,77.66380049396139,0.7949526813880127
318,171.66364366645763,1,44.57944840237906,27.649874099332447,-2.2499999999999996,-85.81493333852849,-0.0007454967253981853,718,61.23618916395474,0.7955974842767296
319,-37.27132347478327,0,53.59637724410277,30.532124037044902,-2.849999999999999,-118.54746261904941,-0.002362136881456766,1000,2.2071052898000367,0.7931034482758621
320,-40.96471629125622,0,53.69789305748418,27.504034439993355,-2.999999999999999,-119.16204908606018,-0.004594702673567266,1000,2.1439531509294034,0.790625
321,193.87862889374438,1,20.785146169830114,14.51742868488155,-0.75,-28.17171429824083,-0.0022316627264697122,244,52.95986089101233,0.7912772585669782
322,192.08219044897072,1,6.573485461995006,5.631755158252265,-0.15,-7.473050171276554,0.0,80,53.07550374303757,0.7919254658385093
323,-41.91251460795579,0,53.389567642327165,22.628533059713444,-4.5,-113.42389795933855,-0.006717350657885399,1000,1.3139066426611115,0.7894736842105263
324,191.31285688833373,1,23.53308249746624,19.994119769016766,-1.05,-38.66434537814927,0.0,309,51.24225568427201,0.7901234567901234
325,-38.65632367844105,0,53.937312304304214,28.414383423784372,-1.6499999999999997,-119.3550556904636,-0.0029637160660444402,1000,0.5051871560349381,0.7876923076923077
326,192.47071918048795,1,7.941999785834923,7.4641837783147915,-0.44999999999999996,-9.985464383661748,0.0,83,53.533249401742495,0.7883435582822086
327,192.5657814158779,1,4.218247011303902,2.3860923363548094,0.0,-1.5385579317808151,0.0,14,75.55319652456622,0.7889908256880734
328,173.80186144757636,1,30.810676695276925,21.436520014797345,-1.2,-64.7441643776372,-0.0011708848607277316,544,48.94814780510852,0.7896341463414634
329,189.68102646107587,1,8.262013776693493,7.095372436947988,-0.15,-13.026359752565618,0.0,99,79.70226063921181,0.790273556231003
330,185.92503213298787,1,20.259386885503773,18.813352815608862,-1.05,-39.59733175197616,-0.00037581614860922416,323,79.11359116483516,0.7909090909090909
331,189.42547025312186,1,21.594215212622657,19.82952474467271,-1.4999999999999998,-37.998180800862606,-8.89033109035025e-05,341,80.52633453109958,0.7915407854984894
332,193.43791087411677,1,11.247832280467264,10.155134315647725,-0.15,-15.315055721998213,0.0,128,81.24495705349887,0.7921686746987951
333,189.35353840085628,1,23.338421862979885,25.925018949651626,-1.6499999999999997,-45.758073685970125,-0.001828725805081301,381,51.848921225080694,0.7927927927927928
334,180.10444326210467,1,37.91367280960549,27.84816308205494,-2.0999999999999996,-71.05497768092899,-0.002414948626787499,626,66.9630904584502,0.7934131736526946
335,184.71543267350694,1,23.11771049926756,16.959480580802175,-1.7999999999999996,-41.060520742507656,-0.0012376640551502154,344,65.9520933415147,0.7940298507462686
336,188.31669345084381,1,22.46482681002817,21.707728827189385,-1.05,-42.30361218643372,-0.00224999994,351,64.83591477701498,0.7946428571428571
337,191.8966591105704,1,5.138260514475405,5.600918289171593,-0.15,-6.192519693076613,0.0,51,74.93654129369676,0.7952522255192879
338,193.26551381430585,1,17.877849955810234,19.154624368372687,-0.44999999999999996,-30.816047146543852,-0.000913363333248796,252,45.581182863362535,0.7958579881656804
339,190.17755359347632,1,2.044250546954572,1.6078306826921485,0.0,-0.9745276361703874,0.0,11,48.515273621118304,0.7964601769911505
340,183.3754383679679,1,15.446257675299421,10.776794525789189,-0.75,-29.597499634325484,-0.000114198795217217,231,60.693123463721626,0.7970588235294118
341,-41.17917461110453,0,54.530020492034964,24.837113455080978,-3.299999999999999,-117.24182241153902,-0.0044861466814783485,1000,1.5369812533068994,0.7947214076246334
342,188.90106967552688,1,11.708462508860976,11.388834899765126,-1.3499999999999999,-20.344091293960815,-0.002136439138406833,174,79.80856437434392,0.7953216374269005
343,180.5116363294672,1,21.228933692676947,15.492748487311609,-1.2,-42.507600216474415,-0.0024456340470035273,355,56.51984507454156,0.7959183673469388
344,194.5015017770544,1,12.680189922568388,12.067685503427494,-1.05,-16.696373648941513,0.0,144,64.54854216783886,0.7965116279069767
345,-45.34834854650148,0,54.88107788108755,23.95553509384802,-3.149999999999999,-121.03058938859014,-0.004372132846760154,1000,0.9025967693590993,0.7942028985507247
346,175.71184726217083,1,29.29333682009019,17.783868548514217,-1.9499999999999995,-56.91329168101075,-0.0020664254228193106,476,47.544663246955544,0.7947976878612717
347,-42.316465924070044,0,54.2908248237145,26.103672585009296,-2.2499999999999996,-120.45978406025105,-0.0011792725429022645,1000,3.6769458493138996,0.792507204610951
348,-45.28025439201044,0,55.41582188033499,25.728751643659383,-3.449999999999999,-122.97091756016017,-0.003910355844696881,1000,1.3095301043000156,0.7902298850574713
349,-44.74062853492314,0,53.87848032038892,23.107210699813578,-2.2499999999999996,-119.473242951231,-0.0030766038945562136,1000,2.828434161288631,0.7879656160458453
350,188.3490927986348,1,13.515741804323625,13.058734742006195,-1.05,-24.675383747695037,0.0,208,63.00944964078648,0.7885714285714286
351,190.98883986136616,1,4.291561166755855,1.6702952636286548,0.0,-2.4730165690183643,0.0,16,88.69210816849419,0.7891737891737892
352,174.15261275532222,1,31.49123628216512,21.107769957289165,-0.9,-65.04441176330727,-0.0019817208247956877,530,58.04191437898856,0.7897727272727273
353,194.0927729094873,1,7.236729362281039,6.617090218235437,-0.15,-7.111046671029181,0.0,65,60.67115355795826,0.7903682719546742
354,191.6825532996554,1,5.87124556559138,7.156210762541825,-0.6,-8.244673851132392,-0.00022917734540767239,71,46.92658392247205,0.7909604519774012
355,184.05985789000155,1,23.176641912199557,18.841332595391776,-0.9,-44.555866506323135,-0.0022501112665603688,405,81.66529378565745,0.7915492957746478
356,-39.89582845979332,0,51.18560163027723,24.970871610344357,-2.5499999999999994,-113.49369058953596,-0.008611110878921161,1000,3.1411044891610036,0.7893258426966292
357,183.29135653246067,1,28.1065678128507,18.576673374162773,-1.6499999999999997,-49.23693863246589,-0.004946022086911463,429,56.04356605808799,0.7899159663865546
358,-43.501984291188,0,52.730871089035645,23.750878785645344,-2.999999999999999,-116.97821711804731,-0.005517047821814551,1000,7.6524613353183915,0.7877094972067039
359,193.42441574335723,1,6.7386096538975835,8.172382691605668,-0.3,-8.684326602146033,-0.00225,84,47.54655736730918,0.7883008356545961
360,175.0451932749606,1,38.92899251775816,29.68221795746014,-1.6499999999999997,-79.41498767938472,-0.0010295208730666749,690,50.8484758728843,0.7888888888888889
361,193.1187312968974,1,7.155973481712863,6.917069653185546,0.0,-8.454311838001013,0.0,71,69.08726597164814,0.7894736842105263
362,-46.155810851350125,0,55.07917335364618,24.15356400399097,-3.7499999999999987,-121.63170540946312,-0.006842799524326319,1000,0.8808471840414056,0.787292817679558
363,212.97997114493378,1,44.18600251316093,32.62165433022983,-1.3499999999999999,-76.76275467898229,-0.0006453051889954355,642,64.0653427447495,0.7878787878787878
364,218.74665443778787,1,4.212144011631608,2.008375643857278,-0.15,-1.607360854744911,-0.002218648670394226,18,71.25727583632045,0.7884615384615384
365,218.52762637453495,1,5.845871869198163,3.571726926062083,0.0,-5.175686706439592,0.0,43,92.78782826130266,0.7890410958904109
366,219.1386939464965,1,11.939576296601444,13.178578187702367,-0.44999999999999996,-19.815126150473933,-4.8673047642408146e-05,168,69.87325686222766,0.7896174863387978
367,218.71549156403543,1,4.306123491376638,1.6361411224475977,-0.15,-1.3624873355031013,0.0,13,62.42685849691329,0.7901907356948229
368,217.885891988367,1,6.208049120352371,7.079871982896429,0.0,-9.687743400596082,0.0,79,56.59989148927296,0.7907608695652174
369,-36.213439687805035,0,53.57198789098766,31.37699759455401,-2.999999999999999,-118.15668656020445,-0.00573861314253021,1000,2.9107070278167373,0.7886178861788617
370,222.62771043885266,1,25.611462545813993,19.235276450469883,-2.0999999999999996,-34.4047428431455,0.0,302,67.7838128503674,0.7891891891891892
371,218.1710347323463,1,5.447007067501545,5.558133926234371,-0.15,-6.969820547103882,0.0,57,65.24031940747687,0.7897574123989218
372,-40.15221111878058,0,53.886659401679935,25.89042486873482,-1.6499999999999997,-118.27613594892883,-0.003159440266331614,1000,0.3969330610052625,0.7876344086021505
373,-35.70480321441416,0,52.703456695562636,30.788806341730538,-2.5499999999999994,-116.64171895676996,-0.005347294937503631,1000,2.0365433523562824,0.7855227882037533
374,219.76359879382193,1,5.813908586278558,3.479820438285226,-0.15,-3.6658445164561275,0.0,33,55.475768249496845,0.786096256684492
375,-37.543199074061995,0,51.72497126340022,27.0698763788596,-1.6499999999999997,-114.68425326498689,-0.0037934513349629643,1000,0.3337926566401531,0.784
376,223.25827294388043,1,14.719862509693485,11.512094373886708,-0.44999999999999996,-16.809207737166435,-0.00019048824759846403,141,73.47763688918161,0.7845744680851063
377,-45.7771393433626,0,52.13895854234579,20.612618976133295,-2.999999999999999,-115.52625878931713,-0.00245807252442619,1000,2.4406384668466266,0.7824933687002652
378,-36.04506522563385,0,53.82290863912203,29.833552392874584,-2.2499999999999996,-117.44529809970412,-0.006228157926452265,1000,0.9124859915806357,0.7804232804232805
379,218.14333332140512,1,33.459951707336586,20.757409223627587,-0.6,-49.759741895273315,0.0,413,55.44966528015178,0.7810026385224275
380,-35.49120472912618,0,53.419577830063645,28.530489845949198,-2.0999999999999996,-115.33629487731972,-0.00497752781949733,1000,1.9577281806191462,0.7789473684210526
381,216.89786089351367,1,7.1314520379237365,6.460109398877261,-0.3,-10.679305158276113,-0.00010967072550309528,81,63.620477320329755,0.7795275590551181
382,217.1695092921364,1,5.253422595793381,4.6588772319143645,-0.15,-6.878504821285605,0.0,59,65.6443513762346,0.7801047120418848
383,189.85062265778745,1,52.61021188180894,22.932104551827802,-2.5499999999999994,-97.42333078100351,-0.004077280560119169,810,91.9226962275412,0.7806788511749347
384,213.20402046778088,1,20.62624890913139,19.16086325390381,-0.75,-40.11864574812352,-0.00016023284507526604,367,57.742189481323585,0.78125
385,223.08335765953706,1,33.21698657147863,21.36712991329971,-1.05,-44.732204540865524,-0.004268570090068116,375,81.60112766481748,0.7818181818181819
386,215.45474079079722,1,17.91500414570328,16.5610496445765,-0.44999999999999996,-32.85702728519682,0.0,288,60.24565561817384,0.7823834196891192
387,222.75973082525442,1,11.893737595761195,11.038745393685108,-0.44999999999999996,-14.008459326252341,-7.123653807043226e-06,110,64.7320224199548,0.7829457364341085
388,219.43098551138056,1,5.077138848602772,5.7148509230665985,0.0,-5.646718546003104,0.0,51,58.25771606726205,0.7835051546391752
389,218.64366823767276,1,31.85151934553869,18.141375453257826,-1.3499999999999999,-44.28082020375879,-0.004120643079271685,375,56.618070434965404,0.7840616966580977
390,220.64959712495883,1,23.360991276364075,21.858287343309822,-0.44999999999999996,-38.40503359155265,-0.00036218887674249566,335,64.44853453016094,0.7846153846153846
391,220.5973922066961,1,6.025278425309807,5.879547251086248,0.0,-5.593147755414248,0.0,50,61.00008199396183,0.7851662404092071
392,-24.797855970809685,0,56.34013970581873,36.60556115658035,-2.3999999999999995,-115.3433837549995,-0.0001730782095002042,1000,1.988287797293395,0.7831632653061225
393,223.9298184608889,1,13.81258626980707,7.8883176114391755,-0.3,-11.756799706071611,0.0,105,69.91976354574267,0.7837150127226463
394,219.9867056081908,1,5.132111374288797,1.6049645077475492,0.0,-1.0360845595598223,0.0,12,57.61279985939599,0.7842639593908629
395,195.389430300624,1,49.686009003307845,29.121093888087252,-2.3999999999999995,-95.29944725958623,-0.0039396168991113825,824,80.07975398892873,0.7848101265822784
396,223.351523984127,1,14.265926382620819,17.693104378958783,-0.44999999999999996,-22.44322106316685,0.0,186,63.757058525857886,0.7853535353535354
397,222.3766662380625,1,8.37237458769232,3.3034588595952425,0.0,-3.5848814949393275,0.0,34,77.37335032839145,0.7858942065491183
398,221.73160170562167,1,11.84399291255977,10.902373684214584,-0.44999999999999996,-14.850004126876598,-0.0004750499903737686,133,61.98639124431581,0.7864321608040201
399,-40.24515193374035,0,54.11366010560596,27.113946884057622,-1.6499999999999997,-119.82243123897368,-0.00032768443046596443,1000,2.2290958578854903,0.7844611528822055
400,-44.99378038500951,0,54.624972389952745,23.718581536685534,-2.3999999999999995,-120.9289904479987,-0.008343863649318644,1000,0.5071992807444877,0.7825
401,226.52115438430147,1,14.974871001672,9.834734742392012,-0.3,-12.273066024575385,-0.0010996209014435582,111,91.42730896203174,0.7830423940149626
402,221.15783196856464,1,7.0922683803364635,4.587316031499209,-0.15,-4.657466728985309,0.0,35,60.51356259667494,0.7835820895522388
403,217.62632545788762,1,11.06600734021049,7.144682491951801,-0.44999999999999996,-14.420078659988944,0.0,107,65.28538893624085,0.7841191066997518
404,218.01677986160738,1,3.829522089101374,1.6361411224475977,-0.15,-1.5835269264876846,-0.001070709168182855,18,87.59480880422483,0.7846534653465347
405,220.22837285653728,1,6.513336977455765,2.8608917775980434,0.0,-3.431570184230805,0.0,26,95.90538487869212,0.7851851851851852
406,221.3063910855371,1,9.53838233582428,12.55640281436861,-0.44999999999999996,-14.624108350370081,0.0,143,78.31216087438261,0.7857142857142857
407,219.9413729234291,1,11.748377019539475,9.678851668891772,0.0,-15.77157005071641,0.0,126,58.15995131666788,0.7862407862407862
408,213.018561327374,1,37.08904689690098,27.78931200611711,-1.05,-65.09524034664497,-0.0002715147134257952,579,64.64116796250185,0.7867647058823529
409,-34.69572977921782,0,58.62217514286749,27.96277709831547,-2.0999999999999996,-119.17971114651304,-0.0009708738878765788,1000,0.755511614119718,0.784841075794621
410,-35.055384458667966,0,52.95764226963365,30.993097822474002,-1.7999999999999996,-117.20485318944561,-0.0012713613301547201,1000,5.22493322107819,0.7829268292682927
411,220.35683942550557,1,7.779348140582442,5.50608408984893,0.0,-7.214307090640069,0.0,68,96.52708848034503,0.7834549878345499
412,216.76132955953435,1,2.4070477709174156,1.0559736911522344,0.0,-0.9874061882495881,0.0,6,64.61772489042616,0.7839805825242718
413,213.45420845305185,1,25.074196953501087,20.953282166347286,-0.75,-46.10831024395301,-0.0006747085577899158,376,74.87004635922642,0.784503631961259
414,216.7458074675588,1,7.093135402537882,2.620948329680327,-0.44999999999999996,-6.798630891740322,-0.00535965863337156,56,67.14291341079675,0.785024154589372
415,222.78395130154823,1,38.13077671529027,20.703736030918858,-0.9,-49.436275730375236,0.0,437,73.37946264134283,0.7855421686746988
416,204.96434165834455,1,38.15204094466753,26.54382134710932,-1.2,-72.81149029314982,-0.005744625996766844,602,76.13380454278611,0.7860576923076923
417,220.34025913932385,1,7.908218736760318,6.773676610369756,0.0,-8.627350493520499,0.0,64,84.01513531150201,0.7865707434052758
418,216.38294051243898,1,5.826176106114872,4.598147358837556,0.0,-8.327097238227726,0.0,59,63.72835567157725,0.7870813397129187
419,221.34061938944944,1,12.348242113250308,10.651993625454168,-0.44999999999999996,-15.495330634969287,0.0,139,73.93350929090789,0.7875894988066826
420,216.49739091626785,1,7.237118670687778,6.906362400357372,-0.3,-11.631794843124226,-9.597367373422524e-06,102,62.39017375529923,0.7880952380952381
421,184.25766764423724,1,61.31111489151226,26.666465242749876,-1.9499999999999995,-116.05491243749869,-0.000714338240615484,956,85.53453680789718,0.7885985748218527
422,216.18780657781377,1,6.2941200389759615,5.984742345856724,-0.3,-10.076770092733208,0.0,79,61.55672181952456,0.7890995260663507
423,-42.83966120062678,0,51.445195007552684,21.366295989967714,-1.7999999999999996,-113.84533612107633,-0.0058160770709561995,1000,1.6182215234814488,0.7872340425531915
424,208.61278209639056,1,50.00748513758299,29.772427803302115,-0.75,-84.7028451302088,0.0,669,57.49821048678194,0.7877358490566038
425,-34.651032031548716,0,55.84554450727592,32.07941420499428,-2.3999999999999995,-120.1729472475591,-0.0030434962598018963,1000,1.7967655912631995,0.7858823529411765
426,204.77371829106184,1,47.03362250037026,33.64320469403544,-1.4999999999999998,-88.68671961724743,-0.0021035718106201134,740,92.35107198959939,0.7863849765258216
427,219.28100892063435,1,9.599585441872478,5.952731807824692,-0.15,-10.40702261477709,0.0,89,55.27204838436485,0.7868852459016393
428,219.11092451931444,1,11.123158603906631,6.563681137324452,-0.3,-12.559426337108016,-0.0022031705229184914,100,79.81805586462647,0.7873831775700935
429,-44.69828441017954,0,54.42499993543606,23.093948883696516,-1.6499999999999997,-120.563420641236,-0.003812588076102586,1000,0.8493162931285327,0.7855477855477856
430,226.73642709169843,1,20.80724418322643,12.889876106386474,-0.6,-20.64640748362872,0.0,175,90.6514450082462,0.786046511627907
431,216.32092016218547,1,9.124684184906073,8.941834022936138,0.0,-16.031312331371012,0.0,124,59.67111152086284,0.7865429234338747
432,219.9955311310306,1,12.423743822146207,6.769990690886847,0.0,-13.483917667716732,0.0,99,97.1606850154236,0.7870370370370371
433,195.08103157866324,1,46.73494006431429,22.424726960775235,-1.3499999999999999,-87.01200300347986,-0.0023467286606574144,762,62.07990293375621,0.7875288683602771
434,209.92164293799038,1,31.59087214601459,19.328411578074387,-0.9,-54.38078515166413,-0.0025699201487101326,437,69.85395403835481,0.7880184331797235
435,206.6141292775636,1,33.57951671080082,30.352200518101835,-0.6,-71.00309401303532,-0.0002082240181114438,605,58.52505395899933,0.7885057471264367
436,211.4424094924591,1,36.686175242946774,30.17623365590749,-1.3499999999999999,-68.35557407203589,-0.00013962007358459065,609,61.07276525119528,0.7889908256880734
437,222.94258215666704,1,11.242987418139819,7.7640058691346345,-0.15,-10.200125416321686,0.0,78,100.0,0.7894736842105263
438,220.26044338236858,1,6.396332359872758,8.780823614399399,-0.15,-9.052426877617835,0.0,79,59.4437796224359,0.7899543378995434
439,213.77079443907007,1,33.95570648519788,30.351411085110534,-0.9,-63.92203741695266,0.0,554,55.55580519503236,0.7904328018223234
440,206.13253911677398,1,40.46883048546442,29.242553634240867,-1.4999999999999998,-76.3641338041052,-0.00042548454043730017,643,92.48643816676709,0.7909090909090909
441,218.89072993991022,1,3.377308851107955,2.992788134594357,0.0,-1.7650813315063716,0.0,18,72.21743408118019,0.7913832199546486
442,223.53637774752426,1,32.38572491475679,23.55349049217025,-0.3,-46.38855194511706,0.0,411,67.57950806266494,0.7918552036199095
443,219.62314939794743,1,5.75813620025292,7.423781885756986,-0.44999999999999996,-7.39448297377676,0.0,66,58.213397158661905,0.7923250564334086
444,217.65737631544664,1,2.813395037315786,1.8316193486716443,0.0,-1.2733523562550546,0.0,11,83.01939129903872,0.7927927927927928
445,218.99785039375814,1,12.484860083091917,8.510098268277286,-0.15,-16.1328174004506,-4.842874755489737e-06,131,88.13487337220364,0.7932584269662921
446,230.52384120479198,1,17.03727076924406,10.15750992489957,-0.15,-10.801868117973207,-0.004785657092721415,99,87.5763706557227,0.7937219730941704
447,-44.35967841577214,0,53.907987867249176,22.959200530549268,-1.9499999999999995,-119.27661702353501,-0.0002497900355085406,1000,2.4717710084309394,0.7919463087248322
448,-36.678257215207665,0,52.66822908754693,29.731209294255024,-2.3999999999999995,-116.67769559700987,0.0,1000,4.3061134494625986,0.7901785714285714
449,222.97116622941243,1,8.44165706075728,3.9855746730145083,0.0,-3.741779790073633,0.0,34,55.69180969657576,0.7906458797327395
450,218.5553549519795,1,6.598363729659468,5.144286179281946,0.0,-7.473009242676196,0.0,64,65.1923854907344,0.7911111111111111
451,-47.71992953903227,0,53.618040526795085,19.285964429199645,-1.6499999999999997,-118.97232468159649,-0.0016098134306696417,1000,0.6597761674530526,0.7893569844789357
452,216.0710845796768,1,16.76322123457794,14.597973145744877,-0.9,-28.673787944205092,-0.0020361421551514025,239,79.59149053601077,0.7898230088495575
453,222.94138333145838,1,22.515219213208184,14.350050366639739,-0.3,-27.909600534103806,0.0,235,96.64550265237855,0.7902869757174393
454,-40.63344103600181,0,53.24361413094448,25.270267568220003,-1.05,-118.0928703628714,-0.00445237229504233,1000,4.436439468944785,0.788546255506608
455,-41.302446383427444,0,53.086285963247065,24.668131493239652,-1.3499999999999999,-117.70226176232109,-0.004602077593223335,1000,1.7426686535424536,0.7868131868131868
456,219.56341416220846,1,8.819328617304564,3.405801958214796,-0.3,-6.645318179018795,-0.0021125200063903623,52,75.86202584513254,0.7872807017543859
457,223.51383826752087,1,10.495446735410951,14.265333777059007,0.0,-15.532656530663372,0.0,143,89.38392182257616,0.787746170678337
458,222.60590795491763,1,10.922360410564579,9.327357151339442,-0.15,-11.77952389270067,0.0,104,56.47298005995291,0.7882096069868996
459,206.15340381815193,1,25.836759561061626,13.245012053081025,-1.05,-46.16071944823488,-0.0033626334700903784,400,55.515288121514665,0.7886710239651417
460,208.89390309843918,1,32.96272552970913,21.915726013399375,-1.6499999999999997,-58.618991809969856,-0.0012709204137063698,482,73.73837390757257,0.7891304347826087
461,217.31025694520116,1,13.102805484319106,11.771943902329788,-0.3,-21.55020672716201,0.0,173,62.5064444776122,0.789587852494577
462,219.3040927235708,1,4.563810697756708,3.4054072417191454,0.0,-2.9508395016193396,0.0,25,81.16906240272286,0.79004329004329
463,-35.171069582646595,0,51.24097099079518,29.73406129040595,-2.5499999999999994,-113.59175753375716,-0.004344330090305334,1000,2.179065101078952,0.7883369330453563
464,202.56609471048964,1,38.97778686048696,22.413500916941224,-1.4999999999999998,-71.61090485202146,-2.5006313470970926e-06,583,86.39077830076423,0.7887931034482759
465,-35.17762803891145,0,54.114007101306925,27.79891469362782,-1.2,-115.88383954884489,-0.006710285001428139,1000,0.6852947461490552,0.7870967741935484
466,219.08402899675477,1,26.52472818788374,18.02697238747229,-0.75,-39.00336003378038,-2.5830535192234915e-05,321,82.52114181443592,0.7875536480686696
467,216.4700296394999,1,10.564784205285832,10.476860686591825,-0.3,-18.557329538092027,0.0,174,67.64258295682961,0.7880085653104925
468,-34.34723764499868,0,60.37455323109134,30.487343587744707,-1.05,-124.156794285099,-0.0023401787357824923,1000,3.6030083094910053,0.7863247863247863
469,215.31881239421818,1,15.032607124259812,13.0005932526891,-0.44999999999999996,-26.549762485269454,-0.00033978317554919413,236,69.8876039517695,0.7867803837953091
470,218.06847568730944,1,10.59648258035304,9.225014052719887,-0.44999999999999996,-15.58873523147777,0.0,118,70.16301837517635,0.7872340425531915
471,212.885734837442,1,28.7097833014559,26.234773978431726,-1.05,-55.29368729540155,-0.000849432758483202,461,72.37523624431269,0.7876857749469215
472,185.153511232282,1,54.63531749759568,29.702884675705903,-1.3499999999999999,-112.12026359420283,-0.00014163253126558964,939,67.90822141788614,0.788135593220339
473,-42.00690020441145,0,57.20057702939812,22.455069652143287,-2.2499999999999996,-119.40650657701764,-0.00604030893514724,1000,1.8413648297346843,0.7864693446088795
474,219.68276742095955,1,25.743270165403374,19.49433654592167,-0.44999999999999996,-39.39051487189718,-3.8704182591376244e-05,337,88.16112701473253,0.7869198312236287
475,218.49466027306173,1,4.357277657836676,3.7052466393816843,-0.15,-3.70244683176279,-0.0011314781081159873,35,61.56489369672042,0.7873684210526316
476,219.73538845420276,1,6.473172554571647,8.97546791729146,0.0,-9.998966303374619,0.0,93,61.30764205980795,0.7878151260504201
477,226.31084107961905,1,32.58866632916033,26.98209501740201,-0.44999999999999996,-47.091134552657614,-0.0045,415,83.29948038318432,0.7882599580712788
478,-38.33750819100689,0,52.83077947315178,27.31902779779238,-1.7999999999999996,-116.68503463496472,-0.0022808269865608063,1000,5.75283082503681,0.7866108786610879
479,227.00315497727735,1,25.230834517162293,21.842541456660925,-0.15,-34.20593528226018,0.0,326,73.70578208994542,0.7870563674321504
480,210.70192391058612,1,26.404051491175778,19.59869771736016,-0.9,-48.68640731079506,-0.0001322728690690823,430,57.1760975737946,0.7875
481,220.43116713315771,1,11.368265346158296,7.692839385215129,0.0,-12.915651883929971,0.0,103,78.55092877652389,0.7879417879417879
482,240.38815171036242,1,60.20401499394211,25.26960586602006,-1.6499999999999997,-93.43111750655808,-0.004351643041708487,799,81.26065803325854,0.7883817427385892
483,250.55419182519415,1,41.44165607554896,19.79635583916252,-1.05,-59.62934249017854,-0.004477599338833852,528,72.12953883765479,0.7888198757763976
484,257.6753362305477,1,20.99458227865398,15.69870164888129,-0.3,-28.71794769698753,0.0,250,81.23078025875883,0.7892561983471075
485,254.00718647659508,1,5.197964791208506,4.724852700193719,0.0,-5.915631014807147,0.0,48,69.0092528846795,0.7896907216494845
486,257.52918067736505,1,12.31011451559607,11.200099746802238,-0.44999999999999996,-15.530698347401628,-0.00033523763162184267,134,88.4167451402868,0.7901234567901234
487,254.7447205481994,1,44.573488435326,27.952060234623502,-0.9,-66.87443159691755,-0.006396524832549457,547,98.50091370103753,0.7905544147843943
488,254.39057780358402,1,4.686249342514202,2.8840659784238922,0.0,-3.179737517354079,0.0,24,81.86447339236773,0.7909836065573771
489,249.7927040293011,1,33.28327845081003,21.56408846553233,-0.75,-54.30327852569756,-0.0013843613437700866,454,88.16480332006775,0.7914110429447853
490,-34.5902585267176,0,51.715662925853394,30.389003844199618,-1.9499999999999995,-114.74177416423335,-0.0031511325373609145,1000,0.4320409247961191,0.789795918367347
491,-34.382099226120154,0,58.708334451737755,31.858613615635626,-1.2,-123.74736550260553,-0.0016817908878974486,1000,1.0045205450951185,0.7881873727087576
492,256.43859429654333,1,8.097234763205051,9.861194945468043,-0.15,-11.369835412129758,0.0,92,85.16939693213826,0.7886178861788617
493,256.37761223605077,1,7.193453596904874,5.80682408912279,0.0,-6.622665449976921,0.0,56,72.33314768761642,0.7890466531440162
494,259.46213195851533,1,11.078714512754232,7.058059600079384,0.0,-8.674642154318283,0.0,65,68.40149412439395,0.7894736842105263
495,-32.69923585372298,0,51.72058606399514,31.290730853927432,-0.9,-114.81055277164558,0.0,1000,0.8016109463252603,0.7878787878787878
496,251.74504617626624,1,59.52490997791756,33.00773287937354,-0.9,-89.88717408601674,-0.00042259500831893224,748,82.00573126778616,0.7883064516129032
497,255.62448687060066,1,6.61930949188536,8.526881345794834,-0.15,-9.371703967079517,0.0,81,74.84955881337484,0.7887323943661971
498,257.862752441426,1,8.977377675939351,5.127150688708929,0.0,-6.241775923222301,0.0,55,92.74806563756704,0.7891566265060241
499,252.50916756166848,1,14.607803677907214,11.543790596758514,0.0,-23.64242671299725,0.0,187,96.09573901164246,0.7895791583166333
500,256.4022289469335,1,6.383050475735217,7.7094588743951435,0.0,-7.6902804031968115,0.0,61,72.04497759069221,0.79
501,254.56806796729444,1,28.599491697968915,20.95584869804668,0.0,-44.98727242872121,0.0,388,74.82891764946018,0.7904191616766467
502,247.3261663045586,1,61.152859397698194,24.480457520718474,-1.05,-87.25689354259518,-0.00025707126289199235,714,65.41540591396705,0.7908366533864541
503,260.3491033275277,1,39.24195049599075,16.101393650256785,-0.9,-44.09424081871983,0.0,339,79.66134287625466,0.7912524850894632
504,285.65918553261633,1,50.157102350203786,12.947523354027846,-0.3,-27.140441095270212,-0.004999076345059512,238,80.94593622441,0.7916666666666666
