Episode,Total_Reward,Success,Conc_Reward,Explore_Reward,Move_Penalty,TKE_Penalty,Boundary_Penalty,Steps,Final_Conc,Current_Radius
37,-53.021904105234086,0,54.103075726528914,27.809398710632085,-17.70000000000001,-117.19769544827287,-0.03668309412227248,1000,0.0,50.0
38,140.99357392482335,1,21.673366178758442,15.425439556758848,-5.100000000000001,-41.00307055134325,-0.002161259350629078,341,46.00570799483873,50.0
39,141.92789767938996,1,13.993546360812616,11.177613694096577,-4.950000000000001,-28.289155931724235,-0.004106443795002716,251,35.22517026952243,50.0
40,96.96440382581741,1,57.907474479789926,25.21701541426591,-16.950000000000017,-119.17403213358475,-0.036053934653615,997,36.40339221427895,50.0
41,-59.51202332164826,0,53.45511295949109,21.78485503444061,-17.85000000000001,-116.8503899381496,-0.051601377430367,1000,0.0,50.0
42,142.38041014985785,1,14.974431159789674,12.928721745911808,-5.250000000000002,-30.26505791842936,-0.00768483741424172,254,40.78229479311891,50.0
43,143.85970100950996,1,16.600314755924046,17.207098388566646,-7.500000000000007,-32.43790615308099,-0.009805981899763734,293,35.30104066005382,50.0
44,-56.430423259676424,0,53.05525695672259,23.1873342931006,-15.150000000000025,-117.47337053264474,-0.04964397685475308,1000,0.0,50.0
45,-53.66097771418482,0,55.02594885227154,23.740119175390664,-15.150000000000025,-117.24632091699165,-0.030724824855386454,1000,0.0,50.0
46,151.5828634208171,1,1.3828816264867783,0.8216588353840878,0.0,-0.6216770410537721,0.0,5,35.606539219668434,50.0
47,151.08470370193066,1,1.5107253696769476,1.1975294863903683,-0.15,-1.4735511541366577,0.0,12,31.465478413455806,50.0
48,121.34111261296908,1,36.4557886159746,20.045871878153285,-10.950000000000015,-74.19291159110143,-0.017636290057386466,629,59.59079730971425,50.0
49,-51.73935740018866,0,52.298533354187384,27.39702865695354,-16.350000000000023,-115.04563280439476,-0.039286606934929136,1000,0.0,50.0
50,150.16409174122649,1,8.552827152278041,8.03407761157735,-1.4999999999999998,-14.920292639033864,-0.002520383595035124,150,67.28616277583137,50.0
51,151.4942226261305,1,1.9192838296294212,1.7060065970229221,-0.3,-1.8310678005218506,0.0,15,34.540190574511215,50.0
52,141.2053033100583,1,11.98832512483932,5.026015339391083,-2.5499999999999994,-23.253580919280644,-0.005456234891460361,201,43.3102514859289,50.0
53,147.97421079004278,1,7.498349098721519,6.224780080351095,-2.849999999999999,-12.891390630602832,-0.007527758426975012,140,53.47036240146526,50.0
54,139.39784229288568,1,22.665890303205742,20.409220792064275,-6.600000000000005,-47.060141979297626,-0.017126823086739927,412,36.03921584963556,50.0
55,146.612198207393,1,8.84492016339209,4.726193764737086,-2.5499999999999994,-14.400045561790469,-0.008870158945699168,120,48.09184251509569,50.0
56,152.9526490945309,1,8.590685830567963,10.167888079948249,-1.9499999999999995,-13.853896595537666,-0.002028220447627019,106,30.232405805118756,50.0
57,93.82828388640581,1,56.24007931558299,21.388529561265212,-12.75000000000002,-121.02073400081431,-0.029590989628082546,975,30.59276729734075,50.0
58,151.15987184515947,1,12.180156112939585,12.04194820500114,-1.9499999999999995,-21.103988990269144,-0.008243482512114396,171,40.531210337269755,50.0
59,150.62471053552403,1,8.06740328669548,6.986617340187115,-1.6499999999999997,-12.772762553114442,-0.006547538244134753,115,59.445625945296484,50.0
60,153.09120132018407,1,5.2906226785853505,6.745382086511543,-0.6,-8.343554513156418,-0.0012489317564038688,74,38.55063380513222,50.0
61,152.17429085390737,1,4.020831506699324,4.475304124672902,-0.75,-5.571844777464868,0.0,49,50.715511483887475,50.0
62,134.37768210021923,1,25.996195033250842,18.26875722305666,-6.450000000000005,-53.42552228849387,-0.011747867594435827,486,52.22015538502357,50.0
63,-48.43256624170329,0,51.688845166776446,27.811869219771364,-13.350000000000021,-114.56889925787702,-0.014381370374237059,1000,0.0,50.0
64,-52.398474502372736,0,53.82246701285476,22.202562947965124,-13.05000000000002,-115.33930229656404,-0.03420216662873235,1000,0.0,50.0
65,147.01837234495105,1,13.602916292380542,13.604458701439533,-2.849999999999999,-27.32843699045479,-0.01056565841423699,239,41.10545539348943,50.0
66,-56.45676461703398,0,52.60081070760498,20.69145489525583,-13.05000000000002,-116.63509404584764,-0.06393617404710962,1000,0.0,50.0
67,-39.95033450509896,0,52.24657144201046,35.337866562283565,-12.90000000000002,-114.6137913334647,-0.02098117592813873,1000,0.0,50.0
68,114.31736975832138,1,41.07435887507745,21.920328844773564,-9.750000000000012,-88.90342027661399,-0.023897684915786064,774,32.59387032146767,50.0
69,153.25422229216977,1,7.591748446342535,8.045408823970453,-1.05,-11.330600413680076,-0.0023345644631517872,77,36.27483189817769,50.0
70,150.22358021751052,1,4.823364957002923,3.3525884600651743,-0.75,-7.200140703469514,-0.0022324960880711056,60,39.07557628734956,50.0
71,135.4911984994043,1,27.666906639092304,23.187775864535457,-6.150000000000004,-59.20632000459445,-0.00716399962904706,478,30.221672683668423,50.0
72,154.20950405012604,1,4.355764254927635,0.8530032985114611,-0.15,-0.8470135033130648,-0.00225,8,68.96081249595544,50.0
73,-51.49081409000945,0,50.126503753530415,20.527107130934787,-11.100000000000016,-111.01563494497663,-0.028790029497820425,1000,0.0,50.0
74,149.54978615481656,1,9.31756497407332,11.353689512378118,-2.3999999999999995,-18.71866022809409,-0.0028081035407901407,159,34.62159001618284,50.0
75,-46.47258970937713,0,49.555654666153714,25.176810247884717,-11.550000000000017,-109.62769547651985,-0.027359146895654118,1000,0.0,50.0
76,152.26176634378012,1,2.5071392599493265,2.0505327849018293,0.0,-2.2959057010710238,0.0,22,40.28273921741566,50.0
77,151.0701007465528,1,4.46684041665867,1.5717680412596102,-0.44999999999999996,-4.517570292204619,-0.0009374191608610913,31,44.73682198903169,50.0
78,133.1215165310201,1,35.76326540860464,20.014924256593318,-6.0000000000000036,-66.64555400134998,-0.011119132827893055,554,38.737650284138056,50.0
79,132.60501430232856,1,28.872432308795396,20.213528564615864,-5.100000000000001,-61.36463732337585,-0.016309247706916583,524,45.863165094554326,50.0
80,144.06182357697142,1,19.208633810048923,15.87449193341073,-3.8999999999999986,-37.118463850766396,-0.0028383157217906074,331,49.212971773410686,50.0
81,153.83050198978842,1,6.779818300623447,4.280008738791881,-1.2,-6.0270960398018385,-0.0022290098250625106,63,47.15034891974943,50.0
82,150.91621374381785,1,3.9390655134338886,3.9338504547759356,-0.6,-6.356696202233432,-6.022158543783907e-06,50,38.029362785429925,50.0
83,-48.44716266689947,0,50.115925772930495,23.666099036742818,-11.400000000000016,-110.79883155834378,-0.030355918228834284,1000,0.0,50.0
84,150.82078495298748,1,5.3170594500843436,5.236302971506677,-2.0999999999999996,-7.626104753464462,-0.00647271513905978,74,55.99486843957193,50.0
85,151.29224368950875,1,3.2970198057591915,1.4049497677992837,-0.44999999999999996,-2.9553949109278617,-0.004330973121866497,22,39.86413477260959,50.0
86,-50.961952623835444,0,51.82316344148421,19.871031314441385,-9.750000000000012,-112.87353327129966,-0.03261410846137215,1000,0.0,50.0
87,149.76254032979247,1,15.87980677606538,16.488333645818503,-1.9499999999999995,-30.654505211859945,-0.0010948802314629353,243,40.42864213595206,50.0
88,145.83492739990962,1,12.795357874769252,11.832851097587737,-2.5499999999999994,-26.237194071430718,-0.00608750101666891,215,36.261916654638526,50.0
89,136.709606668817,1,27.92030011562747,20.080083691987344,-4.65,-56.6400111064315,-0.0007660323663288499,454,49.55568558054506,50.0
90,151.18375868772043,1,3.832333510625176,4.99590613083335,-0.75,-6.894480953738093,0.0,52,29.77928351189661,50.0
91,-55.20180476208826,0,53.2074540880858,21.14090411347511,-11.850000000000017,-117.67395472573111,-0.026208237918025123,1000,0.0,50.0
92,-56.894938561881936,0,54.723969159298576,20.345693452807286,-10.650000000000015,-121.28599923814481,-0.02860193584313633,1000,0.0,50.0
93,152.20683942056925,1,3.1374594690278172,2.395058972780737,-0.44999999999999996,-2.873429021239281,-0.00225,27,48.15987181234185,50.0
94,-55.706171838253184,0,52.46099160023732,18.073461837175643,-10.200000000000014,-116.01075801136889,-0.029867264297115795,1000,0.0,50.0
95,-53.94256689527633,0,54.17242233309662,21.108324395778098,-10.200000000000014,-118.99255416528331,-0.03075945886791352,1000,0.0,50.0
96,152.033804623252,1,8.59038532502018,11.781890225293486,-1.4999999999999998,-16.837535422248767,-0.0009355048128990475,139,32.874746245844435,50.0
97,151.8824629451605,1,2.670957336202264,3.2150857120277863,-0.15,-3.8535801030695445,0.0,38,34.3386015697199,50.0
98,-49.70926143893666,0,53.22870842649718,22.678063499333263,-7.500000000000007,-118.09691601004438,-0.019117354722556275,1000,0.0,50.0
99,140.11419989216736,1,25.930317676393315,20.212690151613614,-4.049999999999999,-51.963336049951636,-0.015471885887949826,424,31.897120649836705,50.0
100,153.76254737805826,1,11.563031846191734,12.582563461895864,-1.4999999999999998,-18.881955874338754,-0.001092055690581796,167,45.88772881539707,50.0
101,129.71452550065092,1,33.70771235242137,17.92586313131479,-6.750000000000005,-65.15675020171332,-0.012299781371928244,574,42.55761386734052,50.0
102,150.2824117804729,1,10.5030962137389,9.650153424494478,-1.2,-18.67083785776048,0.0,150,35.38968975097807,50.0
103,150.7280145835107,1,8.913191810250282,10.023156724794081,-1.6499999999999997,-16.5523179050535,-0.0060160464801406865,129,34.63990157271587,50.0
104,153.1473799041724,1,3.821071969345212,1.8117680403655407,-0.15,-2.3354601055383677,0.0,19,39.24564598217539,50.0
105,151.77144513346906,1,3.7510287812910974,1.5717680412596104,-0.3,-3.251351689081639,0.0,29,75.00326431768346,50.0
106,151.5252865676039,1,1.435510104522109,1.0930032976173913,0.0,-1.0032268345355988,0.0,9,36.40124010351866,50.0
107,129.82614390472347,1,40.240409517195076,24.968596283341014,-6.450000000000005,-78.92248556334525,-0.010376332467401845,692,34.36773906125778,50.0
108,108.37337887042959,1,51.089248099859105,20.48526986841656,-7.200000000000006,-105.98366245878856,-0.017476639057503157,887,63.44013605310116,50.0
109,152.86479906044875,1,2.9010183978825808,3.4864301742610895,0.0,-3.5226495116949086,0.0,29,28.321927385545987,50.0
110,155.89287258372627,1,6.504558360204101,11.296338445969335,-0.9,-11.007651375792923,-0.00037284665421846713,112,35.415245081118094,50.0
111,152.52833432967984,1,12.118101118248887,9.201497889409989,-1.4999999999999998,-17.291264677979047,0.0,146,46.58353047231056,50.0
112,151.84559425424143,1,5.4096018087584525,7.42107431217182,-0.75,-10.226385856419796,-0.0086960102690094,102,31.85792857077834,50.0
113,152.215149848299,1,8.920567781140562,9.889315010598166,-1.6499999999999997,-14.936735551990575,-0.007997391449136245,138,53.88232251833297,50.0
114,139.47851629653394,1,25.704713243525475,23.29230205330844,-5.700000000000003,-53.78925232584588,-0.02924667445409527,479,46.872596753430976,50.0
115,131.98634939925014,1,27.471994617633754,15.562545463228833,-4.800000000000001,-56.23290228884553,-0.015288392766822114,459,32.14810400664812,50.0
116,152.0054294910584,1,5.286028723232448,3.2480622712921976,-0.75,-5.773757353425028,-0.004904150041204458,54,75.55078445541872,50.0
117,-42.798507621295364,0,55.1650517785456,27.840743173759453,-6.750000000000005,-119.03403628808434,-0.02026628551600444,1000,0.0,50.0
118,152.61495860781838,1,2.8667958434671164,1.7060065970229221,-0.3,-1.6578438326716423,0.0,18,65.7376497351369,50.0
119,153.8195220570062,1,7.0398683862295,5.133012037303343,-0.75,-7.6033583665266615,0.0,67,60.971180526837905,50.0
120,153.3492877617436,1,4.483413574285805,6.357386539977366,-0.15,-7.340393112599853,-0.001119239919730488,65,36.51905304058773,50.0
121,154.54872302004134,1,7.071796512638684,8.118590549616059,-0.75,-9.891419118270282,-0.00024492394310639184,88,42.98089930661238,45.0
122,172.11301936370774,1,7.038249512319453,8.363363633100573,-0.3,-9.65526044837898,0.0,92,50.893796164762016,45.0
123,165.70718738367418,1,12.896768905920908,8.021853133759066,-1.9499999999999995,-19.922785024344922,-0.005316298327556696,193,56.220789948266706,45.0
124,134.57142919615058,1,43.71030452550622,18.53532648698574,-6.150000000000004,-88.17681257361545,-0.014055909392631042,746,40.057835552405066,45.0
125,-48.55981332611106,0,53.36714894507895,25.32835461849715,-9.00000000000001,-118.22702188845727,-0.028295001229943086,1000,0.0,45.0
126,126.84214897875317,1,53.61574366496643,29.663563845863706,-9.150000000000011,-113.94857322281476,-0.005251975929051422,951,54.99217069157017,45.0
127,-42.94005668988109,0,57.326387107639675,27.83450042195,-8.100000000000009,-119.97703508158452,-0.023909137886259813,1000,0.0,45.0
128,134.36214873089767,1,57.979868044436444,30.93124690845925,-7.350000000000007,-113.85447218590424,-0.011160702760527219,976,43.25397049728128,45.0
129,-44.94666269839368,0,55.80356752585794,26.423568699805315,-8.55000000000001,-118.60483177397406,-0.018967150082939133,1000,0.0,45.0
130,-41.744406363681854,0,54.37277837932925,33.31768421419785,-10.200000000000014,-119.22207913679314,-0.012789820415960032,1000,0.0,45.0
131,-34.13679042970072,0,55.52351478848141,36.43740555151038,-7.950000000000008,-118.12967642721792,-0.01803434247474414,1000,0.0,45.0
132,155.1603276231947,1,27.823563049314544,19.22235371104381,-2.849999999999999,-55.69472739854832,-0.0075284052820681,476,47.66603060734787,45.0
133,171.5645227013392,1,5.175338012631983,4.510585267710208,-0.15,-4.638067245669664,0.0,38,71.11569040004682,45.0
134,168.23874688906463,1,4.344221547871712,2.731998683191571,-0.44999999999999996,-5.05390348136425,-0.00023652730107649603,46,56.030141596000945,45.0
135,-36.58290687328075,0,53.233472841653565,34.21384414118591,-6.600000000000005,-117.42344131909765,-0.006782537022466988,1000,0.0,45.0
136,169.92348244011873,1,8.126321302494034,7.3765910291051435,-1.2,-11.046096558147115,0.0,88,43.82009370456526,45.0
137,142.23705705222534,1,50.80292018057662,30.662836594788658,-6.300000000000004,-99.58313601454716,-0.012230375259430042,864,57.382719936978205,45.0
138,148.95587658326986,1,40.43209150264738,21.860877310908165,-6.150000000000004,-73.85112016601497,-0.002638730937505602,637,45.31134012312477,45.0
139,164.77961349037028,1,15.375697618641425,10.835752773967071,-1.3499999999999999,-26.744988293014465,-0.003515275890425288,211,44.47033829090253,45.0
140,-38.777981776563415,0,56.91741029237164,26.942436025809787,-7.350000000000007,-115.27349734110756,-0.0143307536372755,1000,0.0,45.0
141,170.0426412976962,1,4.384765244321898,4.478457886915714,-0.3,-5.186357153148857,-0.0008913470592514521,56,55.712469803840776,45.0
142,170.5243402082105,1,6.537397260253783,9.393926795555881,-0.9,-11.173553439904932,-9.707436090681298e-05,103,37.049760154363824,45.0
143,149.27120339961544,1,38.75177657473614,26.602203303732693,-5.250000000000002,-77.49745478473481,-0.0019883607851722694,685,53.73960500086287,45.0
144,171.24927706892316,1,5.0132035033311695,5.600470693642506,-0.44999999999999996,-5.581063794717194,0.0,48,60.27715020768914,45.0
145,161.35664826088234,1,26.232100999954355,25.310842127160708,-3.5999999999999988,-53.2473182578171,-0.005643275082293781,427,39.98146979594334,45.0
146,170.57584770511744,1,11.053271860742825,7.2429801081656455,-1.05,-13.336668197298428,-0.00040273315929040363,107,42.06446288029747,45.0
147,172.3497421427827,1,9.685923973098397,10.719302839836548,-1.6499999999999997,-13.072151336818935,0.0,119,62.02988216588043,45.0
148,-44.60274104556968,0,53.68730021859665,27.240111313955,-6.450000000000005,-119.06898643143926,-0.011166146681914443,1000,0.0,45.0
149,151.4257105813248,1,38.53593294737948,25.77702881788698,-4.950000000000001,-74.57828548843965,-0.02563236216858848,661,63.20342911864075,45.0
150,153.12566200164486,1,28.73800451034913,16.654023237794096,-4.049999999999999,-54.87075719939306,-0.012275213771913821,441,38.07310409962755,45.0
151,173.50382813269462,1,10.345261616166681,17.729258578709825,-2.2499999999999996,-18.98571232780814,-0.0016464010404233114,175,51.1633814520845,45.0
152,169.08615754481343,1,2.5035860538482666,1.193835215133301,0.0,-1.2779303908348085,0.0,7,78.27336153341133,45.0
153,165.33565873721005,1,12.681575200986117,11.200500577284746,-1.4999999999999998,-23.713083707727478,0.0,197,42.211427763900716,45.0
154,162.01623840369123,1,28.658821210236056,25.23734578422593,-4.199999999999999,-54.341854441576245,-0.004740815861121122,483,50.902929460977134,45.0
155,-44.43401669851629,0,52.92300201521721,27.044756533218926,-7.050000000000006,-117.33708230406044,-0.014692942891944272,1000,0.0,45.0
156,161.45240934164912,1,21.22396484616911,18.068654333522794,-1.6499999999999997,-42.856490395776895,-0.0003861089325537405,374,55.86714910945771,45.0
157,168.66359203052545,1,10.134569889400154,10.2563300599576,-1.3499999999999999,-17.041814370406787,-0.0021602150921813112,148,45.93329835384404,45.0
158,161.7117301123749,1,21.227645184728317,16.520016159590735,-1.3499999999999999,-41.35125796673822,-0.00133993187262243,369,40.601026005044424,45.0
159,152.5694096432114,1,28.97404242093762,17.8490915774554,-3.149999999999999,-57.76347074438816,-0.0069202774601035185,481,38.65511509838034,45.0
160,-49.77964567536894,0,55.51827552798204,26.942436025809787,-9.900000000000013,-122.32731358839673,-0.013043640764073902,1000,0.0,45.0
161,171.04329237431847,1,12.340117923507933,12.488647843009394,-1.4999999999999998,-18.949440103955563,-0.002699954909975266,158,64.56778021162577,45.0
162,-43.37453895927243,0,54.74991051747929,28.191373472540896,-7.350000000000007,-118.95454350262878,-0.011279446663791718,1000,0.0,45.0
163,128.10597538168787,1,56.58233830695099,28.407147803669677,-6.600000000000005,-116.94307782084219,-0.007099574757312769,987,47.56928286561199,45.0
164,166.39506717727352,1,11.48865659837611,12.021975689546448,-1.9499999999999995,-21.83056399949711,-0.0016677778186040338,184,47.53468591715249,45.0
165,167.49826036152686,1,7.9807367590256035,5.5265781934438625,-0.75,-11.92266521751881,-0.0030560400904695783,97,55.862027756393175,45.0
166,163.77918469095164,1,22.451112331822515,22.890648158835738,-2.849999999999999,-45.36695575937627,-0.012286706997025595,385,63.52873383577159,45.0
167,162.0757857874617,1,14.713113195670303,11.649615586674852,-2.6999999999999993,-28.252287200209683,-0.0013224613404183296,235,38.866643438821,45.0
168,-34.837493931500674,0,51.38207138607686,35.29404717577213,-9.150000000000011,-112.35552406762726,-0.008088425722388942,1000,0.0,45.0
169,162.39786014043122,1,32.44666967750527,23.012551249373455,-2.999999999999999,-56.721278037410315,-0.0067494157039396895,472,51.89133931870887,45.0
170,171.28028244807103,1,8.915592402685434,7.585282922034882,-0.3,-11.587208728119728,-5.081519623529156e-05,89,66.60761909450376,45.0
171,169.42650515992355,1,9.486782726686215,6.763807809773179,-0.3,-13.190752043202519,0.0,113,72.77665664605297,45.0
172,168.52715833596048,1,2.946563973557204,3.2842265145185454,-0.3,-4.068048818781971,-0.00225,37,40.18185453849395,45.0
173,171.18568803419132,1,10.105226697167382,10.751430220631041,-1.7999999999999996,-14.531853082031015,-0.005782468242780055,117,58.87518768340467,45.0
174,-47.45079342851162,0,54.96376342479198,23.024655237039106,-7.200000000000006,-118.22708316709596,-0.012128923246497239,1000,0.0,45.0
175,164.6530583478113,1,16.388345351675525,14.575339768810641,-1.9499999999999995,-31.024806574732075,-0.002486864609481123,254,46.75693600929568,45.0
176,166.14576751057228,1,23.314339385382482,22.50658022556236,-2.2499999999999996,-44.08995908326473,-0.0018596837745332702,386,47.94580806161136,45.0
177,143.6894593718339,1,45.46996344381478,27.32571164455545,-3.5999999999999988,-92.17208245960052,-0.0007999236023391044,717,49.00282505716194,45.0
178,-48.53025005078735,0,52.859680137938994,23.65781335402738,-7.800000000000008,-117.23949384882603,-0.008249693927990282,1000,0.0,45.0
179,169.86472017295836,1,4.231949391774833,2.3892997120584676,-0.3,-3.122987744212151,-0.0002078533294770603,26,52.92789534011221,45.0
180,165.65384906567093,1,9.355583760770969,6.5864063303738005,-1.4999999999999998,-15.453340842016035,-0.0014668501244641625,125,71.81040983847815,45.0
181,169.91996575303514,1,9.126596111163963,8.405921067032452,-0.3,-13.979043048294258,-0.0001750435336789667,126,51.12324669745349,45.0
182,168.7300470313514,1,14.791574633680284,12.082531077551439,-1.3499999999999999,-23.45836539516458,-0.0023599513824056357,181,40.41008538366969,45.0
183,163.89638560682369,1,21.41992026474327,17.89288213591528,-1.7999999999999996,-40.280861644819375,-0.0022218156821420627,345,67.3093127234012,45.0
184,167.8083147060048,1,8.746528519317508,7.647863749095603,-0.9,-14.34955280385911,-0.003191425215862637,124,39.43155496171349,45.0
185,170.74848361157095,1,4.614647739566863,6.941650099172825,-0.3,-7.174480893835427,0.0,69,44.534854516681804,45.0
186,168.30416324551726,1,13.545033052912913,14.378751863546558,-0.75,-25.53608125634493,-0.0002070812639679783,191,61.77684364085997,45.0
187,169.23305706391417,1,9.299303591251373,11.649615586674852,-0.75,-17.628930423315616,-0.0035983573631277427,152,39.554619214627266,45.0
188,163.71313691281327,1,25.142577473059646,19.540324048550417,-2.0999999999999996,-45.531467806501325,-0.0049634689621562665,400,57.771762631887555,45.0
189,166.38067522165093,1,7.077562330290675,6.1205711441749875,-1.05,-12.428405477944755,-0.0057194415366491735,110,50.872545529675385,45.0
190,168.13197105331972,1,12.263002744395635,12.112984523817664,-1.4999999999999998,-21.409482003492315,-0.0012008780679734494,182,40.713032348513465,45.0
191,170.01855726576272,1,4.339219125919044,2.088762017593379,-0.6,-2.47511307746172,-0.0009774669546493916,20,62.009516903350956,45.0
192,170.36194945543008,1,11.656397591577843,14.14326124519819,-0.75,-21.35437604801263,0.0,166,40.96661336856815,45.0
193,169.61025995587235,1,7.0480906632728875,5.228506748034773,-0.6,-8.73080100007355,-0.0022031220284432786,64,59.45120540606024,45.0
194,169.782094557209,1,15.020937412657076,15.501160827537214,-1.9499999999999995,-25.45315843992866,-0.0035119097232983397,208,60.283694549938424,45.0
195,160.47988826087214,1,28.845579129294492,23.26547451076334,-3.149999999999999,-55.14217966571451,-0.005652380137859917,493,63.31995173094562,45.0
196,166.22267223318534,1,19.13990743213799,19.80221723505355,-1.4999999999999998,-37.8814343107864,-0.004684789886452744,319,62.4784841562478,45.0
197,171.249445967765,1,4.462886813562363,3.44952400625227,-0.44999999999999996,-2.878811549395323,-0.0008199693209598904,33,61.96971399532765,45.0
198,166.84217595607626,1,11.356759203830734,11.847436616466934,-0.9,-22.128686530888082,0.0,182,40.34856436146911,45.0
199,168.3681201738359,1,2.0217997953295708,1.2668907480678098,-0.15,-1.4372370362281799,0.0,8,42.039132501644445,45.0
200,169.0996722118178,1,2.3676113598048687,1.193835215133301,-0.15,-0.9784410297870636,0.0,7,60.94552484274069,45.0
201,169.9221048379978,1,9.635817602684256,9.993769059958057,-1.4999999999999998,-14.873819042928524,-0.0003294483826651016,116,52.288930920134426,45.0
202,-32.326417021085035,0,58.02732194925193,33.93249287258554,-6.0000000000000036,-118.28441400991264,-0.0018178330096071471,1000,0.0,45.0
